Dataset,Rule,support,confidence
compas,"{'juv_misd=0', 'priors_Few', 'c_felony', 'male'} -> {'risk_high'}",0.139,0.533
compas,"{'juv_fel=0', 'c_felony', 'white'} -> {'risk_high'}",0.126,0.533
compas,"{'juv_fel=0', 'c_felony', 'priors_Few', 'male'} -> {'risk_high'}",0.141,0.532
compas,"{'juv_misd=0', 'juv_fel=0', 'priors_Few', 'male'} -> {'risk_low'}",0.194,0.531
compas,"{'juv_misd=0', 'juv_fel=0', 'white'} -> {'risk_low'}",0.203,0.53
compas,"{'male', 'white'} -> {'risk_low'}",0.159,0.53
compas,"{'juv_misd=0', 'n_white'} -> {'risk_high'}",0.292,0.529
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white', 'male'} -> {'risk_high'}",0.231,0.529
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'white'} -> {'risk_high'}",0.122,0.528
compas,"{'juv_misd=0', 'priors_Few', 'n_white'} -> {'risk_high'}",0.141,0.527
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'priors_Few'} -> {'risk_high'}",0.164,0.526
compas,"{'juv_misd=0', 'white'} -> {'risk_low'}",0.203,0.524
compas,"{'juv_fel=0', 'white'} -> {'risk_low'}",0.204,0.522
compas,"{'juv_misd=0', 'Age (decade)_30.0', 'male'} -> {'risk_high'}",0.106,0.521
compas,"{'juv_misd=0', 'Age (decade)_30.0', 'juv_fel=0'} -> {'risk_low'}",0.126,0.521
compas,"{'juv_fel=0', 'male'} -> {'risk_high'}",0.402,0.521
compas,"{'juv_misd=0', 'priors_Few', 'juv_fel=0'} -> {'risk_low'}",0.239,0.519
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'priors_Few', 'c_felony'} -> {'risk_high'}",0.13,0.517
compas,"{'juv_fel=0', 'Age (decade)_30.0', 'male'} -> {'risk_high'}",0.106,0.517
compas,{'white'} -> {'risk_low'},0.204,0.516
compas,"{'juv_misd=0', 'priors_Few', 'male'} -> {'risk_low'}",0.195,0.516
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'priors_Few', 'n_white'} -> {'risk_high'}",0.108,0.515
compas,"{'juv_misd=0', 'male'} -> {'risk_high'}",0.39,0.515
compas,{'priors_Few'} -> {'risk_high'},0.259,0.514
compas,{'juv_fel=0'} -> {'risk_high'},0.492,0.513
compas,{'Age (decade)_30.0'} -> {'risk_high'},0.137,0.512
compas,"{'juv_fel=0', 'priors_Few', 'male'} -> {'risk_low'}",0.198,0.51
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white'} -> {'risk_high'}",0.268,0.51
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white', 'priors_Few'} -> {'risk_high'}",0.131,0.51
compas,{'juv_misd=0'} -> {'risk_high'},0.476,0.508
compas,"{'Age (decade)_30.0', 'juv_fel=0'} -> {'risk_low'}",0.128,0.507
compas,"{'priors_Few', 'male'} -> {'risk_high'}",0.205,0.507
compas,"{'juv_misd=0', 'juv_fel=0'} -> {'risk_low'}",0.46,0.507
compas,"{'juv_misd=0', 'priors_Few'} -> {'risk_low'}",0.24,0.506
compas,"{'juv_misd=0', 'Age (decade)_30.0'} -> {'risk_low'}",0.127,0.505
compas,"{'priors_Few', 'juv_fel=0'} -> {'risk_low'}",0.243,0.501
compas,"{'juv_misd=0', 'juv_fel=0', 'male'} -> {'risk_low'}",0.364,0.5
compas,"{'juv_misd=0', 'juv_fel=0', 'male'} -> {'risk_high'}",0.364,0.5
compas,"{'priors_Few', 'juv_fel=0'} -> {'risk_high'}",0.242,0.499
compas,"{'juv_misd=0', 'Age (decade)_30.0'} -> {'risk_high'}",0.125,0.495
compas,"{'juv_misd=0', 'priors_Few'} -> {'risk_high'}",0.234,0.494
compas,"{'juv_misd=0', 'juv_fel=0'} -> {'risk_high'}",0.448,0.493
compas,"{'priors_Few', 'male'} -> {'risk_low'}",0.199,0.493
compas,"{'Age (decade)_30.0', 'juv_fel=0'} -> {'risk_high'}",0.125,0.493
compas,{'juv_misd=0'} -> {'risk_low'},0.462,0.492
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white', 'priors_Few'} -> {'risk_low'}",0.126,0.49
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white'} -> {'risk_low'}",0.257,0.49
compas,"{'juv_fel=0', 'priors_Few', 'male'} -> {'risk_high'}",0.19,0.49
compas,{'Age (decade)_30.0'} -> {'risk_low'},0.13,0.488
compas,{'juv_fel=0'} -> {'risk_low'},0.466,0.487
compas,{'priors_Few'} -> {'risk_low'},0.244,0.486
compas,"{'juv_misd=0', 'male'} -> {'risk_low'}",0.366,0.485
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'priors_Few', 'n_white'} -> {'risk_low'}",0.102,0.485
compas,"{'juv_misd=0', 'priors_Few', 'male'} -> {'risk_high'}",0.183,0.484
compas,{'white'} -> {'risk_high'},0.191,0.484
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.121,0.483
compas,"{'juv_misd=0', 'priors_Few', 'juv_fel=0'} -> {'risk_high'}",0.221,0.481
compas,"{'juv_fel=0', 'male'} -> {'risk_low'}",0.37,0.479
compas,"{'juv_misd=0', 'Age (decade)_30.0', 'juv_fel=0'} -> {'risk_high'}",0.116,0.479
compas,"{'juv_fel=0', 'white'} -> {'risk_high'}",0.186,0.478
compas,"{'juv_misd=0', 'white'} -> {'risk_high'}",0.184,0.476
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'priors_Few'} -> {'risk_low'}",0.148,0.474
compas,"{'juv_misd=0', 'priors_Few', 'n_white'} -> {'risk_low'}",0.126,0.473
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'white'} -> {'risk_low'}",0.109,0.472
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white', 'male'} -> {'risk_low'}",0.206,0.471
compas,"{'juv_misd=0', 'n_white'} -> {'risk_low'}",0.26,0.471
compas,"{'male', 'white'} -> {'risk_high'}",0.141,0.47
compas,"{'juv_misd=0', 'juv_fel=0', 'white'} -> {'risk_high'}",0.18,0.47
compas,"{'juv_misd=0', 'juv_fel=0', 'priors_Few', 'male'} -> {'risk_high'}",0.171,0.469
compas,"{'juv_fel=0', 'c_felony', 'priors_Few', 'male'} -> {'risk_low'}",0.124,0.468
compas,"{'juv_fel=0', 'c_felony', 'white'} -> {'risk_low'}",0.11,0.467
compas,"{'juv_misd=0', 'priors_Few', 'c_felony', 'male'} -> {'risk_low'}",0.121,0.467
compas,"{'priors_Few', 'n_white', 'juv_fel=0'} -> {'risk_low'}",0.128,0.466
compas,"{'juv_misd=0', 'priors_Few', 'n_white', 'male'} -> {'risk_low'}",0.102,0.466
compas,"{'juv_misd=0', 'c_felony', 'white'} -> {'risk_low'}",0.109,0.465
compas,"{'juv_misd=0', 'male', 'white'} -> {'risk_high'}",0.137,0.463
compas,"{'juv_fel=0', 'male', 'white'} -> {'risk_high'}",0.137,0.463
compas,"{'juv_fel=0', 'n_white'} -> {'risk_low'}",0.262,0.462
compas,"{'Age (decade)_30.0', 'male'} -> {'risk_low'}",0.1,0.461
compas,{'male'} -> {'risk_low'},0.375,0.461
compas,"{'priors_Few', 'c_felony', 'juv_fel=0'} -> {'risk_low'}",0.151,0.461
compas,"{'juv_misd=0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.149,0.461
compas,"{'c_felony', 'white'} -> {'risk_low'}",0.11,0.46
compas,"{'juv_fel=0', 'n_white', 'priors_Few', 'male'} -> {'risk_low'}",0.105,0.458
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'white'} -> {'risk_high'}",0.132,0.455
compas,"{'juv_misd=0', 'n_white', 'male'} -> {'risk_low'}",0.208,0.451
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.268,0.451
compas,"{'priors_Few', 'c_felony', 'male'} -> {'risk_low'}",0.126,0.45
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'male'} -> {'risk_low'}",0.22,0.447
compas,"{'priors_Few', 'c_felony'} -> {'risk_low'}",0.153,0.445
compas,"{'priors_Few', 'n_white'} -> {'risk_low'}",0.13,0.445
compas,"{'juv_fel=0', 'n_white', 'male'} -> {'risk_low'}",0.211,0.443
compas,{'n_white'} -> {'risk_low'},0.267,0.44
compas,"{'priors_Few', 'n_white', 'male'} -> {'risk_low'}",0.106,0.438
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.158,0.437
compas,"{'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.269,0.435
compas,"{'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.272,0.434
compas,"{'juv_misd=0', 'c_felony', 'male'} -> {'risk_low'}",0.221,0.43
compas,"{'juv_fel=0', 'c_felony', 'male'} -> {'risk_low'}",0.224,0.429
compas,"{'c_misdemeanor', 'male'} -> {'risk_high'}",0.109,0.426
compas,{'c_misdemeanor'} -> {'risk_high'},0.143,0.423
compas,"{'n_white', 'male'} -> {'risk_low'}",0.215,0.421
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.129,0.418
compas,"{'juv_misd=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.159,0.416
compas,{'c_felony'} -> {'risk_low'},0.275,0.416
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'n_white'} -> {'risk_low'}",0.105,0.415
compas,"{'juv_fel=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.162,0.414
compas,"{'juv_fel=0', 'c_misdemeanor', 'male'} -> {'risk_high'}",0.103,0.414
compas,"{'juv_fel=0', 'c_misdemeanor'} -> {'risk_high'}",0.137,0.413
compas,"{'c_felony', 'male'} -> {'risk_low'}",0.228,0.409
compas,"{'n_recidive', 'c_felony'} -> {'risk_high'}",0.124,0.401
compas,"{'juv_misd=0', 'c_felony', 'n_white', 'male'} -> {'risk_low'}",0.13,0.397
compas,"{'juv_misd=0', 'c_misdemeanor'} -> {'risk_high'}",0.127,0.397
compas,"{'juv_misd=0', 'n_white', 'Age (decade)_20.0'} -> {'risk_low'}",0.105,0.396
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'male'} -> {'risk_low'}",0.117,0.396
compas,"{'juv_fel=0', 'c_felony', 'n_white', 'male'} -> {'risk_low'}",0.133,0.395
compas,"{'n_recidive', 'juv_misd=0', 'c_felony'} -> {'risk_high'}",0.118,0.394
compas,"{'c_felony', 'n_white'} -> {'risk_low'}",0.165,0.391
compas,"{'n_recidive', 'juv_fel=0', 'c_felony'} -> {'risk_high'}",0.118,0.39
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.145,0.389
compas,"{'juv_misd=0', 'juv_fel=0', 'c_misdemeanor'} -> {'risk_high'}",0.122,0.388
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'c_felony'} -> {'risk_high'}",0.114,0.385
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'n_white'} -> {'risk_low'}",0.109,0.382
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'male'} -> {'risk_low'}",0.117,0.378
compas,"{'n_recidive', 'n_white'} -> {'risk_high'}",0.1,0.375
compas,"{'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.145,0.375
compas,"{'c_felony', 'n_white', 'male'} -> {'risk_low'}",0.136,0.372
compas,{'n_recidive'} -> {'risk_high'},0.184,0.37
compas,"{'n_recidive', 'male'} -> {'risk_high'}",0.14,0.37
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'male'} -> {'risk_low'}",0.121,0.367
compas,"{'Age (decade)_20.0', 'n_white'} -> {'risk_low'}",0.111,0.364
compas,"{'Age (decade)_20.0', 'juv_fel=0'} -> {'risk_low'}",0.149,0.363
compas,"{'n_recidive', 'juv_fel=0'} -> {'risk_high'}",0.176,0.36
compas,"{'n_recidive', 'juv_misd=0'} -> {'risk_high'}",0.174,0.359
compas,"{'n_recidive', 'juv_misd=0', 'male'} -> {'risk_high'}",0.131,0.357
compas,"{'n_recidive', 'juv_fel=0', 'male'} -> {'risk_high'}",0.132,0.356
compas,"{'Age (decade)_20.0', 'male'} -> {'risk_low'}",0.122,0.35
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0'} -> {'risk_high'}",0.167,0.35
compas,{'Age (decade)_20.0'} -> {'risk_low'},0.15,0.349
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'recidive'} -> {'risk_low'}",0.128,0.349
compas,"{'juv_misd=0', 'juv_fel=0', 'recidive'} -> {'risk_low'}",0.149,0.347
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'male'} -> {'risk_high'}",0.125,0.346
compas,"{'juv_misd=0', 'male', 'recidive'} -> {'risk_low'}",0.13,0.335
compas,"{'juv_misd=0', 'recidive'} -> {'risk_low'}",0.151,0.333
compas,"{'juv_fel=0', 'male', 'recidive'} -> {'risk_low'}",0.132,0.328
compas,"{'juv_fel=0', 'recidive'} -> {'risk_low'}",0.153,0.327
compas,"{'male', 'recidive'} -> {'risk_low'}",0.136,0.314
compas,{'recidive'} -> {'risk_low'},0.157,0.313
