Dataset,Rule,support,confidence
compas,"{'n_recidive', 'Age (decade)_20.0', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.104,0.946
compas,"{'juv_fel=0', 'juv_misd=0', 'priors_Few', 'n_white', 'recidive'} -> {'risk_low'}",0.122,0.945
compas,{'female'} -> {'risk_low'},0.178,0.945
compas,"{'male', 'juv_misd=0', 'priors_Few', 'n_white', 'recidive'} -> {'risk_low'}",0.112,0.945
compas,"{'n_recidive', 'n_white', 'male'} -> {'risk_low'}",0.196,0.945
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'priors_Few', 'male'} -> {'risk_low'}",0.157,0.944
compas,"{'priors_Few', 'juv_fel=0', 'recidive'} -> {'risk_low'}",0.221,0.944
compas,"{'juv_misd=0', 'c_misdemeanor', 'n_white', 'male'} -> {'risk_low'}",0.126,0.943
compas,"{'juv_misd=0', 'priors_Few', 'c_felony', 'recidive'} -> {'risk_low'}",0.152,0.943
compas,"{'juv_misd=0', 'juv_fel=0'} -> {'risk_low'}",0.856,0.943
compas,"{'juv_fel=0', 'male', 'priors_Few', 'c_felony', 'n_white'} -> {'risk_low'}",0.15,0.942
compas,"{'juv_misd=0', 'priors_Few', 'Age (decade)_20.0'} -> {'risk_low'}",0.192,0.941
compas,"{'juv_misd=0', 'c_misdemeanor', 'male', 'recidive'} -> {'risk_low'}",0.105,0.941
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.113,0.941
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.113,0.941
compas,"{'n_recidive', 'Age (decade)_20.0'} -> {'risk_low'}",0.164,0.941
compas,"{'male', 'juv_misd=0', 'priors_Few', 'c_felony', 'n_white'} -> {'risk_low'}",0.147,0.941
compas,{'c_misdemeanor'} -> {'risk_low'},0.318,0.941
compas,"{'n_recidive', 'priors_Few', 'n_white', 'male'} -> {'risk_low'}",0.102,0.94
compas,"{'juv_misd=0', 'male', 'Age (decade)_20.0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.101,0.939
compas,"{'juv_fel=0', 'n_white', 'priors_Few', 'male'} -> {'risk_low'}",0.214,0.938
compas,"{'juv_misd=0', 'juv_fel=0', 'male'} -> {'risk_low'}",0.683,0.938
compas,"{'juv_fel=0', 'c_felony', 'n_white', 'priors_Few'} -> {'risk_low'}",0.18,0.938
compas,"{'n_recidive', 'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.106,0.938
compas,"{'priors_Few', 'n_white', 'juv_fel=0'} -> {'risk_low'}",0.259,0.937
compas,"{'juv_fel=0', 'c_misdemeanor', 'male'} -> {'risk_low'}",0.233,0.937
compas,"{'juv_misd=0', 'priors_Few', 'c_felony', 'n_white'} -> {'risk_low'}",0.177,0.937
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'priors_Few', 'n_white'} -> {'risk_low'}",0.104,0.936
compas,{'juv_misd=0'} -> {'risk_low'},0.879,0.936
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.136,0.933
compas,"{'juv_misd=0', 'priors_Few', 'n_white', 'recidive'} -> {'risk_low'}",0.128,0.933
compas,"{'priors_Few', 'male', 'recidive'} -> {'risk_low'}",0.192,0.932
compas,"{'priors_Few', 'c_felony', 'male', 'recidive'} -> {'risk_low'}",0.139,0.931
compas,"{'juv_fel=0', 'male', 'Age (decade)_20.0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.124,0.931
compas,"{'juv_misd=0', 'Age (decade)_30.0', 'juv_fel=0'} -> {'risk_low'}",0.225,0.931
compas,"{'juv_misd=0', 'male'} -> {'risk_low'}",0.704,0.93
compas,"{'c_misdemeanor', 'male'} -> {'risk_low'}",0.238,0.93
compas,"{'n_recidive', 'Age (decade)_20.0', 'juv_fel=0', 'male'} -> {'risk_low'}",0.114,0.93
compas,"{'juv_misd=0', 'male', 'Age (decade)_20.0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.119,0.928
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.118,0.928
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0', 'priors_Few', 'n_white'} -> {'risk_low'}",0.122,0.926
compas,"{'priors_Few', 'recidive'} -> {'risk_low'}",0.229,0.925
compas,"{'juv_fel=0', 'male', 'priors_Few', 'n_white', 'recidive'} -> {'risk_low'}",0.114,0.925
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_felony', 'priors_Few'} -> {'risk_low'}",0.148,0.925
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.549,0.924
compas,"{'n_recidive', 'Age (decade)_20.0', 'male'} -> {'risk_low'}",0.117,0.923
compas,"{'priors_Few', 'c_felony', 'recidive'} -> {'risk_low'}",0.162,0.923
compas,"{'juv_misd=0', 'Age (decade)_30.0'} -> {'risk_low'}",0.233,0.923
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.142,0.923
compas,{'juv_fel=0'} -> {'risk_low'},0.883,0.922
compas,"{'juv_misd=0', 'male', 'Age (decade)_20.0', 'priors_Few', 'n_white'} -> {'risk_low'}",0.109,0.922
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_30.0', 'male'} -> {'risk_low'}",0.179,0.922
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'male'} -> {'risk_low'}",0.454,0.922
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'priors_Few', 'male'} -> {'risk_low'}",0.162,0.92
compas,"{'juv_fel=0', 'male', 'Age (decade)_20.0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.105,0.919
compas,"{'Age (decade)_20.0', 'priors_Few', 'juv_fel=0'} -> {'risk_low'}",0.197,0.917
compas,"{'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.566,0.917
compas,"{'priors_Few', 'n_white'} -> {'risk_low'}",0.268,0.917
compas,"{'n_recidive', 'Age (decade)_20.0', 'juv_fel=0', 'n_white'} -> {'risk_low'}",0.101,0.916
compas,"{'juv_fel=0', 'male'} -> {'risk_low'}",0.707,0.916
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.34,0.915
compas,"{'priors_Few', 'n_white', 'male'} -> {'risk_low'}",0.222,0.915
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'priors_Few', 'n_white'} -> {'risk_low'}",0.128,0.915
compas,"{'Age (decade)_30.0', 'juv_fel=0'} -> {'risk_low'}",0.231,0.914
compas,"{'juv_misd=0', 'c_felony', 'male'} -> {'risk_low'}",0.47,0.914
compas,"{'juv_fel=0', 'n_white', 'priors_Few', 'recidive'} -> {'risk_low'}",0.13,0.913
compas,"{'juv_misd=0', 'Age (decade)_30.0', 'male'} -> {'risk_low'}",0.186,0.912
compas,"{'priors_Few', 'c_felony', 'n_white', 'male'} -> {'risk_low'}",0.157,0.912
compas,"{'priors_Few', 'c_felony', 'n_white'} -> {'risk_low'}",0.188,0.911
compas,"{'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.571,0.91
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'Age (decade)_30.0'} -> {'risk_low'}",0.142,0.91
compas,"{'n_recidive', 'Age (decade)_20.0', 'n_white'} -> {'risk_low'}",0.104,0.91
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white'} -> {'risk_low'}",0.478,0.909
compas,"{'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.351,0.909
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'male'} -> {'risk_low'}",0.268,0.907
compas,"{'juv_fel=0', 'c_felony', 'male'} -> {'risk_low'}",0.474,0.906
compas,"{'Age (decade)_20.0', 'c_misdemeanor'} -> {'risk_low'}",0.118,0.905
compas,"{'juv_fel=0', 'Age (decade)_30.0', 'male'} -> {'risk_low'}",0.185,0.905
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.122,0.904
compas,"{'juv_fel=0', 'Age (decade)_30.0', 'male', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.117,0.903
compas,"{'juv_misd=0', 'Age (decade)_30.0', 'c_felony'} -> {'risk_low'}",0.147,0.903
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_misdemeanor'} -> {'risk_low'}",0.116,0.903
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white', 'male'} -> {'risk_low'}",0.395,0.902
compas,"{'juv_fel=0', 'c_misdemeanor', 'recidive'} -> {'risk_low'}",0.13,0.902
compas,"{'juv_fel=0', 'c_misdemeanor', 'n_white'} -> {'risk_low'}",0.159,0.902
compas,"{'juv_misd=0', 'n_white'} -> {'risk_low'}",0.497,0.901
compas,"{'Age (decade)_20.0', 'priors_Few', 'c_felony', 'male'} -> {'risk_low'}",0.13,0.899
compas,{'male'} -> {'risk_low'},0.73,0.899
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'male'} -> {'risk_low'}",0.278,0.898
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_30.0', 'n_white'} -> {'risk_low'}",0.129,0.898
compas,"{'c_misdemeanor', 'recidive'} -> {'risk_low'}",0.133,0.898
compas,"{'juv_fel=0', 'c_misdemeanor', 'male', 'recidive'} -> {'risk_low'}",0.105,0.898
compas,"{'Age (decade)_20.0', 'priors_Few', 'male'} -> {'risk_low'}",0.169,0.897
compas,{'Age (decade)_30.0'} -> {'risk_low'},0.239,0.896
compas,"{'Age (decade)_20.0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.154,0.896
compas,"{'c_misdemeanor', 'n_white'} -> {'risk_low'}",0.164,0.896
compas,"{'juv_misd=0', 'Age (decade)_30.0', 'c_felony', 'male'} -> {'risk_low'}",0.121,0.896
compas,"{'Age (decade)_20.0', 'priors_Few'} -> {'risk_low'}",0.205,0.896
compas,"{'priors_Few', 'n_white', 'male', 'recidive'} -> {'risk_low'}",0.12,0.895
compas,"{'juv_fel=0', 'Age (decade)_20.0', 'priors_Few', 'c_felony', 'n_white'} -> {'risk_low'}",0.1,0.894
compas,"{'Age (decade)_30.0', 'c_felony', 'juv_fel=0'} -> {'risk_low'}",0.145,0.893
compas,"{'juv_misd=0', 'n_white', 'male'} -> {'risk_low'}",0.412,0.893
compas,"{'juv_misd=0', 'Age (decade)_30.0', 'n_white'} -> {'risk_low'}",0.136,0.893
compas,"{'juv_misd=0', 'juv_fel=0', 'recidive'} -> {'risk_low'}",0.384,0.893
compas,"{'c_misdemeanor', 'male', 'recidive'} -> {'risk_low'}",0.108,0.892
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'recidive'} -> {'risk_low'}",0.327,0.892
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.227,0.891
compas,"{'Age (decade)_20.0', 'priors_Few', 'male', 'recidive'} -> {'risk_low'}",0.111,0.891
compas,{'c_felony'} -> {'risk_low'},0.589,0.89
compas,"{'juv_fel=0', 'male', 'Age (decade)_20.0', 'priors_Few', 'n_white'} -> {'risk_low'}",0.113,0.889
compas,"{'juv_fel=0', 'Age (decade)_30.0', 'male', 'juv_misd=0', 'n_white'} -> {'risk_low'}",0.107,0.888
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.321,0.888
compas,"{'juv_fel=0', 'c_misdemeanor', 'n_white', 'male'} -> {'risk_low'}",0.124,0.888
compas,"{'juv_fel=0', 'c_felony', 'Age (decade)_30.0', 'male'} -> {'risk_low'}",0.12,0.888
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.187,0.887
compas,"{'priors_Few', 'n_white', 'recidive'} -> {'risk_low'}",0.137,0.884
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'n_white', 'priors_Few'} -> {'risk_low'}",0.132,0.884
compas,"{'c_felony', 'male'} -> {'risk_low'}",0.492,0.884
compas,"{'Age (decade)_30.0', 'male'} -> {'risk_low'}",0.192,0.883
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.272,0.882
compas,"{'juv_misd=0', 'c_felony', 'Age (decade)_20.0'} -> {'risk_low'}",0.235,0.882
compas,"{'Age (decade)_20.0', 'juv_fel=0'} -> {'risk_low'}",0.36,0.882
compas,"{'juv_misd=0', 'Age (decade)_30.0', 'n_white', 'male'} -> {'risk_low'}",0.113,0.882
compas,"{'juv_misd=0', 'recidive'} -> {'risk_low'}",0.4,0.882
compas,"{'c_misdemeanor', 'n_white', 'male'} -> {'risk_low'}",0.128,0.881
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'n_white'} -> {'risk_low'}",0.223,0.88
compas,"{'juv_misd=0', 'male', 'recidive'} -> {'risk_low'}",0.342,0.88
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'recidive'} -> {'risk_low'}",0.184,0.878
compas,"{'juv_misd=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.336,0.878
compas,"{'juv_fel=0', 'n_white'} -> {'risk_low'}",0.498,0.878
compas,"{'Age (decade)_20.0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.128,0.877
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'recidive'} -> {'risk_low'}",0.157,0.876
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'c_felony', 'male'} -> {'risk_low'}",0.195,0.876
compas,"{'Age (decade)_30.0', 'c_felony'} -> {'risk_low'}",0.15,0.874
compas,"{'juv_misd=0', 'c_felony', 'n_white', 'male'} -> {'risk_low'}",0.286,0.873
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.244,0.872
compas,"{'Age (decade)_30.0', 'n_white', 'juv_fel=0'} -> {'risk_low'}",0.133,0.872
compas,"{'juv_misd=0', 'n_white', 'Age (decade)_20.0'} -> {'risk_low'}",0.231,0.871
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'n_white'} -> {'risk_low'}",0.182,0.87
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'male'} -> {'risk_low'}",0.286,0.868
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_felony', 'recidive'} -> {'risk_low'}",0.225,0.868
compas,"{'juv_fel=0', 'n_white', 'male'} -> {'risk_low'}",0.413,0.868
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'recidive'} -> {'risk_low'}",0.191,0.867
compas,"{'juv_fel=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.339,0.867
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'recidive'} -> {'risk_low'}",0.258,0.865
compas,{'Age (decade)_20.0'} -> {'risk_low'},0.372,0.865
compas,"{'Age (decade)_30.0', 'c_felony', 'male'} -> {'risk_low'}",0.125,0.865
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_felony', 'male'} -> {'risk_low'}",0.203,0.864
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'male', 'recidive'} -> {'risk_low'}",0.164,0.863
compas,"{'juv_fel=0', 'recidive'} -> {'risk_low'}",0.405,0.863
compas,"{'juv_fel=0', 'male', 'recidive'} -> {'risk_low'}",0.347,0.861
compas,"{'juv_fel=0', 'n_white', 'Age (decade)_30.0', 'male'} -> {'risk_low'}",0.111,0.861
compas,"{'juv_fel=0', 'c_felony', 'n_white', 'male'} -> {'risk_low'}",0.289,0.86
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'n_white', 'male'} -> {'risk_low'}",0.189,0.86
compas,"{'Age (decade)_20.0', 'priors_Few', 'n_white', 'male'} -> {'risk_low'}",0.119,0.859
compas,{'n_white'} -> {'risk_low'},0.519,0.857
compas,"{'Age (decade)_20.0', 'priors_Few', 'n_white'} -> {'risk_low'}",0.139,0.856
compas,"{'juv_misd=0', 'c_felony', 'male', 'recidive'} -> {'risk_low'}",0.237,0.855
compas,"{'Age (decade)_20.0', 'priors_Few', 'c_felony', 'n_white'} -> {'risk_low'}",0.106,0.855
compas,"{'juv_misd=0', 'c_felony', 'recidive'} -> {'risk_low'}",0.271,0.853
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_low'}",0.153,0.852
compas,"{'Age (decade)_30.0', 'n_white'} -> {'risk_low'}",0.14,0.851
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'c_felony', 'recidive'} -> {'risk_low'}",0.112,0.851
compas,"{'Age (decade)_20.0', 'male'} -> {'risk_low'}",0.297,0.85
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0', 'c_felony', 'recidive'} -> {'risk_low'}",0.127,0.848
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_low'}",0.13,0.848
compas,"{'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.254,0.848
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white', 'recidive'} -> {'risk_low'}",0.233,0.848
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'n_white', 'recidive'} -> {'risk_low'}",0.207,0.847
compas,"{'juv_fel=0', 'c_felony', 'male', 'recidive'} -> {'risk_low'}",0.242,0.847
compas,"{'juv_fel=0', 'c_felony', 'recidive'} -> {'risk_low'}",0.275,0.845
compas,"{'n_white', 'male'} -> {'risk_low'}",0.432,0.845
compas,{'recidive'} -> {'risk_low'},0.422,0.84
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_low'}",0.159,0.84
compas,"{'c_felony', 'n_white'} -> {'risk_low'}",0.355,0.84
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0', 'n_white', 'recidive'} -> {'risk_low'}",0.126,0.838
compas,"{'male', 'recidive'} -> {'risk_low'}",0.363,0.837
compas,"{'Age (decade)_20.0', 'c_felony', 'male'} -> {'risk_low'}",0.212,0.837
compas,"{'Age (decade)_30.0', 'n_white', 'male'} -> {'risk_low'}",0.117,0.837
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'n_white'} -> {'risk_low'}",0.238,0.837
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'recidive'} -> {'risk_low'}",0.199,0.836
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'n_white', 'recidive'} -> {'risk_low'}",0.111,0.836
compas,"{'juv_misd=0', 'male', 'Age (decade)_20.0', 'c_felony', 'recidive'} -> {'risk_low'}",0.118,0.835
compas,"{'juv_misd=0', 'n_white', 'recidive'} -> {'risk_low'}",0.247,0.835
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'c_felony', 'recidive'} -> {'risk_low'}",0.134,0.834
compas,"{'juv_misd=0', 'male', 'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_low'}",0.136,0.834
compas,"{'juv_misd=0', 'n_white', 'male', 'recidive'} -> {'risk_low'}",0.22,0.834
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'male', 'recidive'} -> {'risk_low'}",0.172,0.832
compas,"{'c_felony', 'n_white', 'male'} -> {'risk_low'}",0.304,0.831
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.167,0.828
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_felony', 'recidive'} -> {'risk_low'}",0.141,0.825
compas,"{'juv_fel=0', 'male', 'Age (decade)_20.0', 'c_felony', 'recidive'} -> {'risk_low'}",0.125,0.825
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'n_white', 'recidive'} -> {'risk_low'}",0.132,0.824
compas,"{'juv_misd=0', 'male', 'Age (decade)_20.0', 'n_white', 'recidive'} -> {'risk_low'}",0.117,0.821
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'n_white', 'male'} -> {'risk_low'}",0.196,0.82
compas,"{'juv_fel=0', 'male', 'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_low'}",0.144,0.82
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.145,0.819
compas,"{'juv_fel=0', 'juv_misd=0', 'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.16,0.818
compas,"{'c_felony', 'male', 'recidive'} -> {'risk_low'}",0.255,0.816
compas,"{'c_felony', 'recidive'} -> {'risk_low'}",0.289,0.816
compas,"{'Age (decade)_20.0', 'n_white'} -> {'risk_low'}",0.248,0.815
compas,"{'Age (decade)_20.0', 'recidive'} -> {'risk_low'}",0.208,0.813
compas,"{'Age (decade)_20.0', 'male', 'recidive'} -> {'risk_low'}",0.18,0.808
compas,"{'juv_fel=0', 'n_white', 'recidive'} -> {'risk_low'}",0.248,0.806
compas,"{'male', 'juv_misd=0', 'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.156,0.806
compas,"{'juv_fel=0', 'n_white', 'male', 'recidive'} -> {'risk_low'}",0.222,0.806
compas,"{'juv_misd=0', 'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.172,0.805
compas,"{'Age (decade)_30.0', 'recidive'} -> {'risk_low'}",0.102,0.8
compas,"{'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_low'}",0.175,0.798
compas,"{'Age (decade)_20.0', 'n_white', 'male'} -> {'risk_low'}",0.204,0.797
compas,"{'Age (decade)_20.0', 'c_felony', 'recidive'} -> {'risk_low'}",0.148,0.794
compas,"{'Age (decade)_20.0', 'c_felony', 'male', 'recidive'} -> {'risk_low'}",0.132,0.792
compas,"{'juv_fel=0', 'male', 'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.159,0.792
compas,"{'juv_fel=0', 'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.175,0.791
compas,"{'Age (decade)_20.0', 'c_felony', 'n_white', 'male'} -> {'risk_low'}",0.151,0.788
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'n_white', 'recidive'} -> {'risk_low'}",0.138,0.786
compas,"{'juv_fel=0', 'male', 'Age (decade)_20.0', 'n_white', 'recidive'} -> {'risk_low'}",0.122,0.781
compas,"{'n_white', 'recidive'} -> {'risk_low'}",0.263,0.779
compas,"{'juv_fel=0', 'Age (decade)_20.0', 'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.1,0.777
compas,"{'n_white', 'male', 'recidive'} -> {'risk_low'}",0.236,0.777
compas,"{'juv_misd=0', 'juv_fel=0', 'priors_Many'} -> {'risk_low'}",0.128,0.759
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'priors_Many'} -> {'risk_low'}",0.115,0.758
compas,"{'Age (decade)_20.0', 'n_white', 'recidive'} -> {'risk_low'}",0.144,0.758
compas,"{'c_felony', 'n_white', 'male', 'recidive'} -> {'risk_low'}",0.17,0.757
compas,"{'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.186,0.756
compas,"{'juv_misd=0', 'male', 'priors_Many'} -> {'risk_low'}",0.127,0.752
compas,"{'Age (decade)_20.0', 'n_white', 'male', 'recidive'} -> {'risk_low'}",0.128,0.752
compas,"{'juv_misd=0', 'priors_Many'} -> {'risk_low'}",0.14,0.752
compas,"{'Age (decade)_20.0', 'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.106,0.74
compas,"{'juv_misd=0', 'c_felony', 'priors_Many'} -> {'risk_low'}",0.105,0.728
compas,"{'juv_fel=0', 'priors_Many'} -> {'risk_low'}",0.138,0.716
compas,"{'juv_fel=0', 'male', 'priors_Many'} -> {'risk_low'}",0.125,0.714
compas,"{'juv_fel=0', 'c_felony', 'priors_Many'} -> {'risk_low'}",0.104,0.702
compas,{'priors_Many'} -> {'risk_low'},0.151,0.697
compas,"{'male', 'priors_Many'} -> {'risk_low'}",0.137,0.695
compas,"{'c_felony', 'male', 'priors_Many'} -> {'risk_low'}",0.105,0.68
compas,"{'c_felony', 'priors_Many'} -> {'risk_low'}",0.113,0.679
compas,"{'n_white', 'priors_Many'} -> {'risk_low'}",0.103,0.629
compas,"{'recidive', 'priors_Many'} -> {'risk_low'}",0.1,0.619
