Dataset,Rule,support,confidence
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'n_white', 'male'} -> {'risk_low'}",0.15,0.682
compas,{'c_felony'} -> {'risk_low'},0.451,0.682
compas,{'Age (decade)_20.0'} -> {'risk_low'},0.292,0.68
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'n_white'} -> {'risk_low'}",0.193,0.679
compas,"{'Age (decade)_30.0', 'male'} -> {'risk_low'}",0.147,0.678
compas,"{'juv_misd=0', 'priors_Few', 'Age (decade)_20.0'} -> {'risk_low'}",0.138,0.678
compas,"{'juv_fel=0', 'c_felony', 'male'} -> {'risk_low'}",0.355,0.678
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'male'} -> {'risk_low'}",0.223,0.678
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.172,0.677
compas,"{'Age (decade)_30.0', 'n_white'} -> {'risk_low'}",0.111,0.677
compas,"{'juv_misd=0', 'c_felony', 'n_white', 'male'} -> {'risk_low'}",0.22,0.671
compas,"{'Age (decade)_20.0', 'n_white'} -> {'risk_low'}",0.204,0.67
compas,"{'n_white', 'male'} -> {'risk_low'}",0.343,0.67
compas,"{'c_felony', 'n_white'} -> {'risk_low'}",0.283,0.669
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.141,0.668
compas,"{'juv_misd=0', 'juv_fel=0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.145,0.668
compas,"{'Age (decade)_20.0', 'male'} -> {'risk_low'}",0.233,0.667
compas,"{'juv_misd=0', 'c_felony', 'Age (decade)_20.0'} -> {'risk_low'}",0.177,0.665
compas,"{'c_felony', 'male'} -> {'risk_low'}",0.369,0.664
compas,"{'juv_misd=0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.15,0.663
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_low'}",0.119,0.662
compas,"{'juv_fel=0', 'c_felony', 'n_white', 'male'} -> {'risk_low'}",0.222,0.661
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'priors_Few', 'male'} -> {'risk_low'}",0.115,0.657
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.117,0.657
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'n_white', 'male'} -> {'risk_low'}",0.156,0.655
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'c_felony', 'male'} -> {'risk_low'}",0.145,0.654
compas,"{'Age (decade)_20.0', 'priors_Few', 'juv_fel=0'} -> {'risk_low'}",0.14,0.652
compas,"{'juv_misd=0', 'juv_fel=0', 'recidive', 'white'} -> {'risk_low'}",0.101,0.652
compas,"{'priors_Few', 'juv_fel=0', 'recidive'} -> {'risk_low'}",0.152,0.65
compas,"{'juv_misd=0', 'priors_Few', 'male', 'recidive'} -> {'risk_low'}",0.122,0.65
compas,"{'Age (decade)_20.0', 'priors_Few', 'male'} -> {'risk_low'}",0.122,0.649
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_low'}",0.123,0.649
compas,"{'Age (decade)_20.0', 'priors_Few'} -> {'risk_low'}",0.149,0.648
compas,"{'priors_Few', 'recidive'} -> {'risk_low'}",0.16,0.647
compas,"{'c_felony', 'n_white', 'male'} -> {'risk_low'}",0.236,0.645
compas,"{'Age (decade)_20.0', 'n_white', 'male'} -> {'risk_low'}",0.165,0.645
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.18,0.644
compas,"{'juv_misd=0', 'white', 'recidive'} -> {'risk_low'}",0.101,0.64
compas,"{'juv_fel=0', 'priors_Few', 'male', 'recidive'} -> {'risk_low'}",0.124,0.638
compas,"{'juv_misd=0', 'juv_fel=0', 'recidive'} -> {'risk_low'}",0.273,0.636
compas,"{'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.19,0.634
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_felony', 'male'} -> {'risk_low'}",0.149,0.634
compas,"{'priors_Few', 'male', 'recidive'} -> {'risk_low'}",0.131,0.633
compas,"{'juv_misd=0', 'male', 'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_low'}",0.103,0.631
compas,"{'juv_fel=0', 'white', 'recidive'} -> {'risk_low'}",0.102,0.631
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white', 'recidive'} -> {'risk_low'}",0.172,0.626
compas,"{'Age (decade)_20.0', 'priors_Few', 'n_white'} -> {'risk_low'}",0.101,0.625
compas,"{'juv_misd=0', 'recidive'} -> {'risk_low'}",0.283,0.625
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.126,0.625
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'recidive'} -> {'risk_low'}",0.229,0.624
compas,"{'juv_misd=0', 'priors_Few', 'c_felony', 'recidive'} -> {'risk_low'}",0.101,0.624
compas,"{'Age (decade)_20.0', 'c_felony', 'male'} -> {'risk_low'}",0.157,0.621
compas,"{'white', 'recidive'} -> {'risk_low'}",0.102,0.62
compas,"{'juv_fel=0', 'recidive'} -> {'risk_low'}",0.289,0.617
compas,"{'juv_misd=0', 'n_white', 'recidive'} -> {'risk_low'}",0.182,0.617
compas,"{'Age (decade)_20.0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.106,0.616
compas,"{'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_low'}",0.135,0.615
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'recidive'} -> {'risk_low'}",0.128,0.614
compas,"{'juv_fel=0', 'c_felony', 'priors_Few', 'recidive'} -> {'risk_low'}",0.101,0.614
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'recidive'} -> {'risk_low'}",0.109,0.612
compas,"{'priors_Few', 'c_felony', 'recidive'} -> {'risk_low'}",0.107,0.611
compas,"{'juv_misd=0', 'male', 'recidive'} -> {'risk_low'}",0.237,0.611
compas,"{'juv_fel=0', 'male', 'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_low'}",0.107,0.61
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'n_white', 'recidive'} -> {'risk_low'}",0.149,0.61
compas,"{'juv_fel=0', 'n_white', 'recidive'} -> {'risk_low'}",0.188,0.609
compas,{'recidive'} -> {'risk_low'},0.305,0.606
compas,"{'juv_fel=0', 'male', 'recidive'} -> {'risk_low'}",0.244,0.606
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'recidive'} -> {'risk_low'}",0.132,0.6
compas,"{'n_white', 'recidive'} -> {'risk_low'}",0.203,0.599
compas,"{'Age (decade)_20.0', 'c_felony', 'n_white', 'male'} -> {'risk_low'}",0.114,0.598
compas,"{'juv_misd=0', 'n_white', 'male', 'recidive'} -> {'risk_low'}",0.158,0.598
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'male', 'recidive'} -> {'risk_low'}",0.113,0.595
compas,"{'juv_fel=0', 'n_white', 'male', 'recidive'} -> {'risk_low'}",0.164,0.593
compas,"{'male', 'recidive'} -> {'risk_low'}",0.257,0.592
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'recidive'} -> {'risk_low'}",0.14,0.589
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'recidive'} -> {'risk_low'}",0.175,0.585
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'male', 'recidive'} -> {'risk_low'}",0.121,0.585
compas,"{'n_white', 'male', 'recidive'} -> {'risk_low'}",0.177,0.581
compas,"{'juv_fel=0', 'juv_misd=0', 'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.114,0.58
compas,"{'Age (decade)_20.0', 'recidive'} -> {'risk_low'}",0.148,0.58
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'n_white', 'recidive'} -> {'risk_low'}",0.101,0.579
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_felony', 'recidive'} -> {'risk_low'}",0.15,0.577
compas,"{'Age (decade)_20.0', 'male', 'recidive'} -> {'risk_low'}",0.128,0.574
compas,"{'juv_misd=0', 'c_felony', 'recidive'} -> {'risk_low'}",0.182,0.573
compas,"{'Age (decade)_20.0', 'n_white', 'recidive'} -> {'risk_low'}",0.109,0.573
compas,"{'juv_fel=0', 'c_felony', 'recidive'} -> {'risk_low'}",0.186,0.571
compas,"{'juv_misd=0', 'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.121,0.569
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.1,0.567
compas,"{'juv_fel=0', 'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.125,0.565
compas,"{'juv_fel=0', 'c_felony', 'male', 'recidive'} -> {'risk_low'}",0.161,0.562
compas,"{'juv_misd=0', 'c_felony', 'male', 'recidive'} -> {'risk_low'}",0.156,0.562
compas,"{'c_felony', 'recidive'} -> {'risk_low'}",0.198,0.56
compas,"{'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.137,0.556
compas,"{'juv_fel=0', 'male', 'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.111,0.554
compas,"{'male', 'juv_misd=0', 'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.107,0.553
compas,"{'c_felony', 'male', 'recidive'} -> {'risk_low'}",0.172,0.549
compas,"{'male', 'priors_Many'} -> {'risk_high'}",0.107,0.544
compas,"{'c_felony', 'n_white', 'male', 'recidive'} -> {'risk_low'}",0.122,0.542
compas,{'priors_Many'} -> {'risk_high'},0.115,0.53
compas,"{'juv_fel=0', 'priors_Many'} -> {'risk_high'}",0.1,0.52
compas,{'priors_Many'} -> {'risk_low'},0.102,0.47
compas,"{'c_felony', 'n_white', 'male', 'recidive'} -> {'risk_high'}",0.103,0.458
compas,"{'c_felony', 'male', 'recidive'} -> {'risk_high'}",0.141,0.451
compas,"{'c_felony', 'n_white', 'recidive'} -> {'risk_high'}",0.109,0.444
compas,"{'c_felony', 'recidive'} -> {'risk_high'}",0.156,0.44
compas,"{'juv_fel=0', 'c_felony', 'male', 'recidive'} -> {'risk_high'}",0.125,0.438
compas,"{'juv_misd=0', 'c_felony', 'male', 'recidive'} -> {'risk_high'}",0.121,0.438
compas,"{'juv_fel=0', 'c_felony', 'recidive'} -> {'risk_high'}",0.14,0.429
compas,"{'juv_misd=0', 'c_felony', 'recidive'} -> {'risk_high'}",0.136,0.427
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_felony', 'recidive'} -> {'risk_high'}",0.109,0.423
compas,"{'Age (decade)_20.0', 'recidive'} -> {'risk_high'}",0.107,0.42
compas,"{'n_white', 'male', 'recidive'} -> {'risk_high'}",0.127,0.419
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'recidive'} -> {'risk_high'}",0.124,0.415
compas,"{'male', 'recidive'} -> {'risk_high'}",0.177,0.408
compas,"{'juv_fel=0', 'n_white', 'male', 'recidive'} -> {'risk_high'}",0.112,0.407
compas,"{'juv_misd=0', 'n_white', 'male', 'recidive'} -> {'risk_high'}",0.106,0.402
compas,"{'n_white', 'recidive'} -> {'risk_high'}",0.136,0.401
compas,"{'juv_fel=0', 'male', 'recidive'} -> {'risk_high'}",0.159,0.394
compas,{'recidive'} -> {'risk_high'},0.198,0.394
compas,"{'juv_fel=0', 'n_white', 'recidive'} -> {'risk_high'}",0.12,0.391
compas,"{'juv_misd=0', 'male', 'recidive'} -> {'risk_high'}",0.151,0.389
compas,"{'juv_misd=0', 'n_white', 'recidive'} -> {'risk_high'}",0.113,0.383
compas,"{'juv_fel=0', 'recidive'} -> {'risk_high'}",0.18,0.383
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'recidive'} -> {'risk_high'}",0.138,0.376
compas,"{'juv_misd=0', 'recidive'} -> {'risk_high'}",0.17,0.375
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white', 'recidive'} -> {'risk_high'}",0.102,0.374
compas,"{'Age (decade)_20.0', 'c_felony'} -> {'risk_high'}",0.109,0.366
compas,"{'juv_misd=0', 'juv_fel=0', 'recidive'} -> {'risk_high'}",0.157,0.364
compas,"{'c_felony', 'n_white', 'male'} -> {'risk_high'}",0.13,0.355
compas,"{'juv_fel=0', 'c_felony', 'n_white', 'male'} -> {'risk_high'}",0.114,0.339
compas,"{'c_felony', 'male'} -> {'risk_high'}",0.187,0.336
compas,"{'Age (decade)_20.0', 'male'} -> {'risk_high'}",0.117,0.333
compas,"{'c_felony', 'n_white'} -> {'risk_high'}",0.14,0.331
compas,"{'n_white', 'male'} -> {'risk_high'}",0.169,0.33
compas,"{'Age (decade)_20.0', 'n_white'} -> {'risk_high'}",0.1,0.33
compas,"{'juv_misd=0', 'c_felony', 'n_white', 'male'} -> {'risk_high'}",0.108,0.329
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'male'} -> {'risk_high'}",0.106,0.322
compas,"{'juv_fel=0', 'c_felony', 'male'} -> {'risk_high'}",0.169,0.322
compas,{'Age (decade)_20.0'} -> {'risk_high'},0.138,0.32
compas,{'c_felony'} -> {'risk_high'},0.21,0.318
compas,"{'juv_fel=0', 'c_felony', 'n_white'} -> {'risk_high'}",0.124,0.317
compas,"{'juv_misd=0', 'c_felony', 'male'} -> {'risk_high'}",0.163,0.316
compas,"{'juv_fel=0', 'n_white', 'male'} -> {'risk_high'}",0.15,0.315
compas,"{'Age (decade)_20.0', 'juv_fel=0'} -> {'risk_high'}",0.127,0.312
compas,"{'juv_fel=0', 'c_felony'} -> {'risk_high'}",0.192,0.306
compas,"{'juv_misd=0', 'c_felony', 'n_white'} -> {'risk_high'}",0.117,0.305
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'male'} -> {'risk_high'}",0.15,0.304
compas,{'n_white'} -> {'risk_high'},0.183,0.303
compas,"{'juv_misd=0', 'n_white', 'male'} -> {'risk_high'}",0.139,0.302
compas,"{'juv_misd=0', 'c_felony'} -> {'risk_high'}",0.184,0.298
compas,{'male'} -> {'risk_high'},0.241,0.297
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'n_white'} -> {'risk_high'}",0.106,0.293
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white', 'male'} -> {'risk_high'}",0.127,0.291
compas,"{'juv_fel=0', 'n_white'} -> {'risk_high'}",0.165,0.29
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony'} -> {'risk_high'}",0.171,0.288
compas,"{'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_high'}",0.111,0.287
compas,"{'juv_fel=0', 'male'} -> {'risk_high'}",0.22,0.284
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0'} -> {'risk_high'}",0.103,0.277
compas,"{'juv_misd=0', 'n_white'} -> {'risk_high'}",0.152,0.275
compas,"{'priors_Few', 'male'} -> {'risk_high'}",0.111,0.275
compas,"{'juv_misd=0', 'male'} -> {'risk_high'}",0.208,0.275
compas,{'juv_fel=0'} -> {'risk_high'},0.257,0.269
compas,"{'juv_fel=0', 'priors_Few', 'male'} -> {'risk_high'}",0.104,0.269
compas,{'priors_Few'} -> {'risk_high'},0.134,0.266
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white'} -> {'risk_high'}",0.14,0.266
compas,"{'juv_misd=0', 'juv_fel=0', 'male'} -> {'risk_high'}",0.192,0.264
compas,"{'priors_Few', 'juv_fel=0'} -> {'risk_high'}",0.127,0.262
compas,{'juv_misd=0'} -> {'risk_high'},0.242,0.258
compas,"{'juv_misd=0', 'juv_fel=0'} -> {'risk_high'}",0.227,0.249
compas,"{'juv_misd=0', 'priors_Few'} -> {'risk_high'}",0.117,0.246
compas,"{'juv_misd=0', 'priors_Few', 'juv_fel=0'} -> {'risk_high'}",0.112,0.244
