Dataset,Rule,support,confidence
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0'} -> {'risk_low'}",0.475,0.993
compas,{'n_recidive'} -> {'risk_low'},0.494,0.992
compas,"{'n_recidive', 'juv_fel=0'} -> {'risk_low'}",0.485,0.992
compas,"{'Age (decade)_30.0', 'priors_Few'} -> {'risk_low'}",0.131,0.992
compas,"{'Age (decade)_30.0', 'priors_Few', 'juv_fel=0'} -> {'risk_low'}",0.128,0.992
compas,"{'juv_fel=0', 'c_misdemeanor', 'priors_Few', 'male'} -> {'risk_low'}",0.121,0.991
compas,"{'n_recidive', 'c_felony', 'male'} -> {'risk_low'}",0.241,0.991
compas,"{'n_recidive', 'juv_fel=0', 'c_felony', 'male'} -> {'risk_low'}",0.235,0.991
compas,"{'n_recidive', 'juv_misd=0', 'c_felony', 'male'} -> {'risk_low'}",0.235,0.991
compas,"{'female', 'juv_misd=0', 'n_recidive'} -> {'risk_low'}",0.117,0.991
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'female'} -> {'risk_low'}",0.116,0.991
compas,"{'n_recidive', 'juv_fel=0', 'male', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.231,0.991
compas,"{'n_recidive', 'Age (decade)_20.0'} -> {'risk_low'}",0.173,0.991
compas,"{'n_recidive', 'Age (decade)_20.0', 'juv_fel=0'} -> {'risk_low'}",0.169,0.99
compas,"{'n_recidive', 'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.112,0.99
compas,"{'n_recidive', 'Age (decade)_20.0', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.108,0.99
compas,"{'n_recidive', 'Age (decade)_20.0', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.105,0.99
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.104,0.99
compas,"{'priors_Few', 'c_misdemeanor', 'juv_fel=0'} -> {'risk_low'}",0.155,0.99
compas,"{'n_recidive', 'c_felony'} -> {'risk_low'}",0.305,0.989
compas,"{'n_recidive', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.298,0.989
compas,"{'n_recidive', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.297,0.989
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.293,0.989
compas,"{'n_recidive', 'male', 'white'} -> {'risk_low'}",0.169,0.987
compas,"{'n_recidive', 'juv_misd=0', 'male', 'white'} -> {'risk_low'}",0.168,0.987
compas,"{'n_recidive', 'juv_fel=0', 'male', 'white'} -> {'risk_low'}",0.167,0.987
compas,"{'n_recidive', 'juv_fel=0', 'male', 'white', 'juv_misd=0'} -> {'risk_low'}",0.166,0.987
compas,"{'priors_Few', 'c_misdemeanor', 'male'} -> {'risk_low'}",0.124,0.987
compas,"{'priors_Few', 'c_misdemeanor'} -> {'risk_low'}",0.158,0.986
compas,"{'female', 'n_recidive'} -> {'risk_low'}",0.118,0.986
compas,"{'female', 'juv_fel=0', 'n_recidive'} -> {'risk_low'}",0.117,0.986
compas,"{'n_recidive', 'juv_misd=0', 'white'} -> {'risk_low'}",0.225,0.986
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'white'} -> {'risk_low'}",0.224,0.986
compas,{'Age (decade)_50.0'} -> {'risk_low'},0.11,0.985
compas,"{'juv_misd=0', 'Age (decade)_50.0'} -> {'risk_low'}",0.11,0.985
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_50.0'} -> {'risk_low'}",0.109,0.985
compas,"{'juv_fel=0', 'Age (decade)_50.0'} -> {'risk_low'}",0.109,0.985
compas,"{'n_recidive', 'Age (decade)_30.0'} -> {'risk_low'}",0.137,0.984
compas,"{'n_recidive', 'juv_misd=0', 'Age (decade)_30.0'} -> {'risk_low'}",0.134,0.984
compas,"{'n_recidive', 'Age (decade)_30.0', 'juv_fel=0'} -> {'risk_low'}",0.133,0.984
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'Age (decade)_30.0'} -> {'risk_low'}",0.131,0.984
compas,"{'n_recidive', 'white'} -> {'risk_low'}",0.227,0.984
compas,"{'n_recidive', 'juv_fel=0', 'white'} -> {'risk_low'}",0.225,0.983
compas,"{'juv_misd=0', 'priors_Few', 'juv_fel=0'} -> {'risk_low'}",0.451,0.981
compas,"{'juv_misd=0', 'juv_fel=0', 'priors_Few', 'male'} -> {'risk_low'}",0.358,0.981
compas,"{'n_recidive', 'Age (decade)_30.0', 'male'} -> {'risk_low'}",0.106,0.98
compas,"{'juv_misd=0', 'priors_Few'} -> {'risk_low'}",0.463,0.979
compas,"{'n_recidive', 'juv_misd=0', 'Age (decade)_30.0', 'male'} -> {'risk_low'}",0.102,0.979
compas,"{'n_recidive', 'juv_fel=0', 'Age (decade)_30.0', 'male'} -> {'risk_low'}",0.102,0.979
compas,"{'n_recidive', 'c_felony', 'male', 'white'} -> {'risk_low'}",0.101,0.979
compas,"{'n_recidive', 'male', 'white', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.1,0.979
compas,"{'juv_misd=0', 'priors_Few', 'male'} -> {'risk_low'}",0.369,0.978
compas,"{'juv_misd=0', 'juv_fel=0', 'c_misdemeanor'} -> {'risk_low'}",0.307,0.976
compas,"{'n_recidive', 'c_felony', 'white'} -> {'risk_low'}",0.128,0.975
compas,"{'n_recidive', 'juv_misd=0', 'c_felony', 'white'} -> {'risk_low'}",0.128,0.975
compas,"{'n_recidive', 'juv_fel=0', 'c_felony', 'white'} -> {'risk_low'}",0.127,0.975
compas,"{'n_recidive', 'juv_fel=0', 'white', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.127,0.975
compas,"{'juv_misd=0', 'juv_fel=0', 'c_misdemeanor', 'male'} -> {'risk_low'}",0.23,0.975
compas,"{'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.313,0.975
compas,"{'priors_Few', 'juv_fel=0'} -> {'risk_low'}",0.472,0.974
compas,{'Age (decade)_40.0'} -> {'risk_low'},0.144,0.974
compas,"{'juv_misd=0', 'Age (decade)_40.0'} -> {'risk_low'}",0.142,0.974
compas,"{'juv_fel=0', 'priors_Few', 'male'} -> {'risk_low'}",0.377,0.973
compas,"{'juv_fel=0', 'Age (decade)_40.0'} -> {'risk_low'}",0.139,0.973
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_40.0'} -> {'risk_low'}",0.138,0.973
compas,"{'juv_misd=0', 'c_misdemeanor', 'male'} -> {'risk_low'}",0.235,0.973
compas,{'priors_Few'} -> {'risk_low'},0.489,0.973
compas,"{'male', 'Age (decade)_40.0'} -> {'risk_low'}",0.114,0.972
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'priors_Few'} -> {'risk_low'}",0.304,0.972
compas,"{'juv_misd=0', 'male', 'Age (decade)_40.0'} -> {'risk_low'}",0.113,0.972
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.243,0.972
compas,"{'priors_Few', 'male'} -> {'risk_low'}",0.393,0.972
compas,"{'juv_misd=0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.313,0.971
compas,"{'juv_fel=0', 'male', 'Age (decade)_40.0'} -> {'risk_low'}",0.11,0.971
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_40.0'} -> {'risk_low'}",0.109,0.971
compas,"{'juv_misd=0', 'priors_Few', 'c_felony', 'male'} -> {'risk_low'}",0.253,0.971
compas,"{'juv_fel=0', 'c_misdemeanor', 'male'} -> {'risk_low'}",0.241,0.969
compas,"{'c_misdemeanor', 'male'} -> {'risk_low'}",0.248,0.968
compas,"{'juv_fel=0', 'c_misdemeanor'} -> {'risk_low'}",0.32,0.967
compas,"{'priors_Few', 'c_felony', 'juv_fel=0'} -> {'risk_low'}",0.317,0.967
compas,"{'priors_Few', 'c_felony'} -> {'risk_low'}",0.332,0.967
compas,{'c_misdemeanor'} -> {'risk_low'},0.327,0.966
compas,"{'juv_fel=0', 'c_felony', 'priors_Few', 'male'} -> {'risk_low'}",0.256,0.965
compas,"{'priors_Few', 'c_felony', 'male'} -> {'risk_low'}",0.269,0.965
compas,"{'juv_misd=0', 'juv_fel=0', 'male'} -> {'risk_low'}",0.702,0.964
compas,"{'juv_misd=0', 'juv_fel=0'} -> {'risk_low'}",0.875,0.964
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'c_misdemeanor'} -> {'risk_low'}",0.113,0.963
compas,"{'juv_misd=0', 'male'} -> {'risk_low'}",0.727,0.962
compas,"{'juv_misd=0', 'Age (decade)_30.0', 'juv_fel=0'} -> {'risk_low'}",0.233,0.962
compas,{'juv_misd=0'} -> {'risk_low'},0.903,0.962
compas,"{'female', 'juv_misd=0'} -> {'risk_low'}",0.176,0.961
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_30.0', 'male'} -> {'risk_low'}",0.187,0.961
compas,"{'female', 'juv_misd=0', 'juv_fel=0'} -> {'risk_low'}",0.173,0.961
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.171,0.96
compas,"{'juv_misd=0', 'juv_fel=0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.208,0.96
compas,"{'juv_fel=0', 'male'} -> {'risk_low'}",0.741,0.96
compas,"{'Age (decade)_30.0', 'juv_fel=0'} -> {'risk_low'}",0.243,0.959
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'male'} -> {'risk_low'}",0.472,0.959
compas,"{'juv_misd=0', 'Age (decade)_30.0'} -> {'risk_low'}",0.242,0.959
compas,"{'juv_misd=0', 'c_misdemeanor', 'Age (decade)_20.0'} -> {'risk_low'}",0.114,0.959
compas,{'juv_fel=0'} -> {'risk_low'},0.918,0.959
compas,{'male'} -> {'risk_low'},0.778,0.959
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'priors_Few'} -> {'risk_low'}",0.186,0.958
compas,"{'juv_fel=0', 'Age (decade)_30.0', 'male'} -> {'risk_low'}",0.196,0.958
compas,"{'juv_misd=0', 'Age (decade)_30.0', 'male'} -> {'risk_low'}",0.195,0.957
compas,"{'juv_misd=0', 'juv_fel=0', 'priors_Few', 'white'} -> {'risk_low'}",0.195,0.957
compas,{'Age (decade)_30.0'} -> {'risk_low'},0.255,0.957
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.569,0.957
compas,"{'juv_misd=0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.217,0.957
compas,"{'juv_misd=0', 'c_felony', 'male'} -> {'risk_low'}",0.492,0.957
compas,"{'juv_misd=0', 'priors_Few', 'male', 'recidive'} -> {'risk_low'}",0.179,0.957
compas,"{'juv_fel=0', 'c_felony', 'male'} -> {'risk_low'}",0.5,0.955
compas,"{'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.59,0.955
compas,"{'Age (decade)_30.0', 'male'} -> {'risk_low'}",0.208,0.955
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'priors_Few'} -> {'risk_low'}",0.15,0.955
compas,"{'juv_misd=0', 'priors_Few', 'Age (decade)_20.0'} -> {'risk_low'}",0.195,0.955
compas,"{'juv_fel=0', 'male', 'white', 'juv_misd=0', 'priors_Few'} -> {'risk_low'}",0.148,0.955
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'male'} -> {'risk_low'}",0.282,0.954
compas,"{'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.598,0.954
compas,"{'c_felony', 'male'} -> {'risk_low'}",0.531,0.954
compas,{'female'} -> {'risk_low'},0.179,0.954
compas,{'c_felony'} -> {'risk_low'},0.631,0.953
compas,"{'female', 'juv_fel=0'} -> {'risk_low'}",0.177,0.953
compas,"{'juv_misd=0', 'priors_Few', 'white'} -> {'risk_low'}",0.196,0.953
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.354,0.952
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'Age (decade)_30.0'} -> {'risk_low'}",0.149,0.951
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.201,0.951
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'priors_Few', 'male'} -> {'risk_low'}",0.158,0.951
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'male'} -> {'risk_low'}",0.294,0.951
compas,"{'Age (decade)_30.0', 'c_felony', 'juv_fel=0'} -> {'risk_low'}",0.154,0.95
compas,"{'juv_misd=0', 'juv_fel=0', 'c_misdemeanor', 'white'} -> {'risk_low'}",0.143,0.95
compas,"{'juv_fel=0', 'Age (decade)_30.0', 'male', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.122,0.95
compas,"{'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.366,0.949
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'c_felony', 'male'} -> {'risk_low'}",0.211,0.949
compas,"{'female', 'c_felony'} -> {'risk_low'}",0.1,0.949
compas,"{'juv_misd=0', 'priors_Few', 'male', 'white'} -> {'risk_low'}",0.149,0.948
compas,"{'juv_fel=0', 'c_felony', 'Age (decade)_30.0', 'male'} -> {'risk_low'}",0.128,0.948
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'male'} -> {'risk_low'}",0.312,0.947
compas,"{'Age (decade)_20.0', 'priors_Few', 'juv_fel=0'} -> {'risk_low'}",0.204,0.947
compas,"{'juv_fel=0', 'priors_Few', 'male', 'recidive'} -> {'risk_low'}",0.184,0.947
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.241,0.947
compas,"{'priors_Few', 'juv_fel=0', 'recidive'} -> {'risk_low'}",0.222,0.947
compas,"{'juv_misd=0', 'Age (decade)_30.0', 'c_felony'} -> {'risk_low'}",0.154,0.947
compas,"{'juv_misd=0', 'c_misdemeanor', 'white'} -> {'risk_low'}",0.144,0.946
compas,"{'Age (decade)_30.0', 'c_felony'} -> {'risk_low'}",0.163,0.946
compas,"{'Age (decade)_20.0', 'male'} -> {'risk_low'}",0.331,0.946
compas,"{'Age (decade)_20.0', 'priors_Few'} -> {'risk_low'}",0.217,0.946
compas,"{'priors_Few', 'recidive'} -> {'risk_low'}",0.234,0.945
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_misdemeanor'} -> {'risk_low'}",0.121,0.945
compas,"{'juv_misd=0', 'c_felony', 'Age (decade)_20.0'} -> {'risk_low'}",0.252,0.945
compas,"{'priors_Few', 'male', 'recidive'} -> {'risk_low'}",0.195,0.945
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_felony', 'male'} -> {'risk_low'}",0.222,0.945
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'priors_Few', 'c_felony', 'recidive'} -> {'risk_low'}",0.12,0.945
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'priors_Few', 'male'} -> {'risk_low'}",0.166,0.944
compas,"{'juv_fel=0', 'c_misdemeanor', 'male', 'juv_misd=0', 'recidive'} -> {'risk_low'}",0.101,0.944
compas,"{'Age (decade)_20.0', 'c_felony', 'male'} -> {'risk_low'}",0.239,0.944
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.138,0.944
compas,"{'juv_fel=0', 'c_misdemeanor', 'male', 'white', 'juv_misd=0'} -> {'risk_low'}",0.101,0.944
compas,"{'male', 'juv_misd=0', 'priors_Few', 'c_felony', 'recidive'} -> {'risk_low'}",0.128,0.944
compas,"{'juv_misd=0', 'Age (decade)_30.0', 'c_felony', 'male'} -> {'risk_low'}",0.128,0.944
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.145,0.944
compas,"{'Age (decade)_30.0', 'c_felony', 'male'} -> {'risk_low'}",0.136,0.944
compas,"{'juv_fel=0', 'juv_misd=0', 'priors_Few', 'c_felony', 'recidive'} -> {'risk_low'}",0.145,0.943
compas,"{'Age (decade)_20.0', 'juv_fel=0'} -> {'risk_low'}",0.385,0.943
compas,"{'juv_misd=0', 'priors_Few', 'c_felony', 'recidive'} -> {'risk_low'}",0.152,0.943
compas,"{'Age (decade)_20.0', 'priors_Few', 'male'} -> {'risk_low'}",0.178,0.943
compas,"{'juv_misd=0', 'juv_fel=0', 'c_misdemeanor', 'recidive'} -> {'risk_low'}",0.124,0.942
compas,"{'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.282,0.942
compas,{'Age (decade)_20.0'} -> {'risk_low'},0.405,0.942
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.264,0.942
compas,"{'Age (decade)_20.0', 'c_misdemeanor'} -> {'risk_low'}",0.123,0.942
compas,"{'juv_misd=0', 'c_misdemeanor', 'male', 'recidive'} -> {'risk_low'}",0.105,0.941
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.113,0.941
compas,"{'juv_misd=0', 'male', 'Age (decade)_20.0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.12,0.941
compas,"{'priors_Few', 'juv_fel=0', 'white'} -> {'risk_low'}",0.196,0.94
compas,"{'juv_misd=0', 'c_misdemeanor', 'recidive'} -> {'risk_low'}",0.128,0.94
compas,"{'juv_misd=0', 'c_misdemeanor', 'male', 'white'} -> {'risk_low'}",0.101,0.94
compas,"{'Age (decade)_20.0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.162,0.937
compas,"{'priors_Few', 'white'} -> {'risk_low'}",0.197,0.936
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_felony', 'priors_Few'} -> {'risk_low'}",0.15,0.936
compas,"{'juv_fel=0', 'priors_Few', 'male', 'white'} -> {'risk_low'}",0.149,0.935
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_30.0', 'recidive'} -> {'risk_low'}",0.102,0.935
compas,"{'priors_Few', 'c_felony', 'recidive'} -> {'risk_low'}",0.164,0.935
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'recidive'} -> {'risk_low'}",0.343,0.935
compas,"{'juv_fel=0', 'c_misdemeanor', 'male', 'recidive'} -> {'risk_low'}",0.109,0.935
compas,"{'juv_fel=0', 'white', 'juv_misd=0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.124,0.935
compas,"{'priors_Few', 'c_felony', 'male', 'recidive'} -> {'risk_low'}",0.139,0.935
compas,"{'juv_fel=0', 'c_felony', 'priors_Few', 'recidive'} -> {'risk_low'}",0.153,0.934
compas,"{'juv_fel=0', 'male', 'priors_Few', 'c_felony', 'recidive'} -> {'risk_low'}",0.129,0.933
compas,"{'c_misdemeanor', 'male', 'recidive'} -> {'risk_low'}",0.113,0.933
compas,"{'Age (decade)_20.0', 'priors_Few', 'c_felony', 'male'} -> {'risk_low'}",0.135,0.933
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.112,0.932
compas,"{'juv_misd=0', 'male', 'recidive'} -> {'risk_low'}",0.362,0.932
compas,"{'juv_misd=0', 'priors_Few', 'c_felony', 'white'} -> {'risk_low'}",0.125,0.931
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_felony', 'recidive'} -> {'risk_low'}",0.241,0.931
compas,"{'juv_fel=0', 'male', 'Age (decade)_20.0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.124,0.931
compas,"{'Age (decade)_30.0', 'juv_fel=0', 'recidive'} -> {'risk_low'}",0.109,0.931
compas,"{'Age (decade)_30.0', 'male', 'recidive'} -> {'risk_low'}",0.102,0.931
compas,"{'juv_misd=0', 'juv_fel=0', 'recidive'} -> {'risk_low'}",0.4,0.931
compas,"{'juv_fel=0', 'c_misdemeanor', 'male', 'white'} -> {'risk_low'}",0.101,0.93
compas,"{'juv_misd=0', 'Age (decade)_30.0', 'recidive'} -> {'risk_low'}",0.108,0.93
compas,"{'juv_fel=0', 'c_misdemeanor', 'white'} -> {'risk_low'}",0.144,0.93
compas,"{'priors_Few', 'male', 'white'} -> {'risk_low'}",0.15,0.93
compas,"{'juv_fel=0', 'male', 'recidive'} -> {'risk_low'}",0.374,0.929
compas,"{'juv_misd=0', 'recidive'} -> {'risk_low'}",0.421,0.928
compas,"{'juv_fel=0', 'c_misdemeanor', 'recidive'} -> {'risk_low'}",0.133,0.928
compas,"{'juv_misd=0', 'c_felony', 'male', 'recidive'} -> {'risk_low'}",0.257,0.928
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.118,0.928
compas,"{'Age (decade)_30.0', 'recidive'} -> {'risk_low'}",0.118,0.928
compas,"{'male', 'recidive'} -> {'risk_low'}",0.402,0.928
compas,"{'c_misdemeanor', 'recidive'} -> {'risk_low'}",0.138,0.927
compas,"{'c_misdemeanor', 'white'} -> {'risk_low'}",0.144,0.927
compas,"{'juv_fel=0', 'c_felony', 'male', 'recidive'} -> {'risk_low'}",0.265,0.926
compas,"{'c_misdemeanor', 'male', 'white'} -> {'risk_low'}",0.102,0.926
compas,"{'c_felony', 'male', 'recidive'} -> {'risk_low'}",0.289,0.925
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'recidive'} -> {'risk_low'}",0.276,0.925
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'recidive'} -> {'risk_low'}",0.165,0.924
compas,"{'juv_fel=0', 'recidive'} -> {'risk_low'}",0.434,0.924
compas,{'recidive'} -> {'risk_low'},0.464,0.923
compas,"{'juv_misd=0', 'c_felony', 'recidive'} -> {'risk_low'}",0.293,0.923
compas,"{'c_felony', 'recidive'} -> {'risk_low'}",0.326,0.922
compas,"{'juv_fel=0', 'c_felony', 'recidive'} -> {'risk_low'}",0.3,0.922
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'c_felony', 'recidive'} -> {'risk_low'}",0.121,0.921
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'male', 'recidive'} -> {'risk_low'}",0.175,0.92
compas,"{'juv_fel=0', 'c_felony', 'priors_Few', 'white'} -> {'risk_low'}",0.125,0.92
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'recidive'} -> {'risk_low'}",0.192,0.92
compas,"{'juv_misd=0', 'male', 'Age (decade)_20.0', 'c_felony', 'recidive'} -> {'risk_low'}",0.13,0.92
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0', 'c_felony', 'recidive'} -> {'risk_low'}",0.138,0.917
compas,"{'priors_Few', 'c_felony', 'white'} -> {'risk_low'}",0.125,0.917
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'recidive'} -> {'risk_low'}",0.202,0.916
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'male', 'recidive'} -> {'risk_low'}",0.189,0.916
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.124,0.916
compas,"{'Age (decade)_20.0', 'c_felony', 'male', 'recidive'} -> {'risk_low'}",0.153,0.916
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'c_felony', 'recidive'} -> {'risk_low'}",0.147,0.916
compas,"{'Age (decade)_20.0', 'male', 'recidive'} -> {'risk_low'}",0.204,0.915
compas,"{'juv_fel=0', 'male', 'Age (decade)_20.0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.105,0.915
compas,"{'Age (decade)_20.0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.133,0.914
compas,"{'juv_fel=0', 'male', 'Age (decade)_20.0', 'c_felony', 'recidive'} -> {'risk_low'}",0.139,0.914
compas,"{'juv_misd=0', 'juv_fel=0', 'white'} -> {'risk_low'}",0.35,0.914
compas,"{'Age (decade)_20.0', 'c_felony', 'recidive'} -> {'risk_low'}",0.17,0.913
compas,"{'Age (decade)_20.0', 'priors_Few', 'male', 'recidive'} -> {'risk_low'}",0.113,0.913
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_felony', 'recidive'} -> {'risk_low'}",0.156,0.911
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'white'} -> {'risk_low'}",0.264,0.91
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'recidive'} -> {'risk_low'}",0.217,0.909
compas,"{'Age (decade)_20.0', 'recidive'} -> {'risk_low'}",0.232,0.909
compas,"{'juv_misd=0', 'white'} -> {'risk_low'}",0.351,0.908
compas,"{'juv_misd=0', 'male', 'white'} -> {'risk_low'}",0.266,0.903
compas,"{'Age (decade)_20.0', 'priors_Few', 'c_felony', 'recidive'} -> {'risk_low'}",0.1,0.902
compas,"{'juv_fel=0', 'white'} -> {'risk_low'}",0.351,0.899
compas,"{'c_felony', 'male', 'priors_Many'} -> {'risk_low'}",0.138,0.898
compas,"{'juv_fel=0', 'c_felony', 'male', 'priors_Many'} -> {'risk_low'}",0.121,0.896
compas,"{'juv_fel=0', 'male', 'white'} -> {'risk_low'}",0.266,0.896
compas,{'white'} -> {'risk_low'},0.352,0.893
compas,"{'juv_fel=0', 'male', 'white', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.164,0.891
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_felony', 'priors_Many'} -> {'risk_low'}",0.106,0.89
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'white'} -> {'risk_low'}",0.207,0.89
compas,"{'juv_misd=0', 'c_felony', 'male', 'priors_Many'} -> {'risk_low'}",0.117,0.888
compas,"{'male', 'white'} -> {'risk_low'}",0.267,0.888
compas,"{'male', 'priors_Many'} -> {'risk_low'}",0.175,0.887
compas,"{'priors_Many', 'c_felony', 'male', 'recidive'} -> {'risk_low'}",0.105,0.885
compas,"{'c_felony', 'priors_Many'} -> {'risk_low'}",0.147,0.883
compas,"{'juv_misd=0', 'c_felony', 'white'} -> {'risk_low'}",0.208,0.882
compas,"{'juv_fel=0', 'male', 'priors_Many'} -> {'risk_low'}",0.154,0.882
compas,"{'juv_misd=0', 'c_felony', 'male', 'white'} -> {'risk_low'}",0.165,0.881
compas,"{'juv_fel=0', 'c_felony', 'priors_Many'} -> {'risk_low'}",0.13,0.879
compas,"{'juv_fel=0', 'c_felony', 'white'} -> {'risk_low'}",0.207,0.878
compas,"{'juv_misd=0', 'male', 'priors_Many'} -> {'risk_low'}",0.148,0.878
compas,"{'juv_fel=0', 'c_felony', 'male', 'white'} -> {'risk_low'}",0.164,0.876
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'priors_Many'} -> {'risk_low'}",0.133,0.875
compas,"{'juv_misd=0', 'c_felony', 'priors_Many'} -> {'risk_low'}",0.125,0.872
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'priors_Many'} -> {'risk_low'}",0.113,0.871
compas,"{'c_felony', 'white'} -> {'risk_low'}",0.208,0.871
compas,"{'recidive', 'c_felony', 'priors_Many'} -> {'risk_low'}",0.109,0.87
compas,{'priors_Many'} -> {'risk_low'},0.189,0.87
compas,"{'c_felony', 'male', 'white'} -> {'risk_low'}",0.165,0.866
compas,"{'recidive', 'male', 'priors_Many'} -> {'risk_low'}",0.13,0.866
compas,"{'juv_fel=0', 'priors_Many'} -> {'risk_low'}",0.166,0.862
compas,"{'juv_misd=0', 'priors_Many'} -> {'risk_low'}",0.16,0.86
