Dataset,Rule,support,confidence
compas,"{'c_felony', 'priors_No', 'juv_misd=0'} -> {'risk_low'}",0.145,0.94
compas,"{'juv_fel=0', 'c_felony', 'priors_No', 'juv_misd=0'} -> {'risk_low'}",0.145,0.94
compas,"{'c_felony', 'priors_No'} -> {'risk_low'}",0.145,0.94
compas,"{'n_recidive', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.152,0.94
compas,"{'c_misdemeanor', 'priors_Few'} -> {'risk_low'}",0.16,0.939
compas,"{'juv_fel=0', 'c_misdemeanor', 'priors_Few'} -> {'risk_low'}",0.158,0.939
compas,"{'male', 'priors_Few', 'juv_fel=0'} -> {'risk_low'}",0.373,0.939
compas,"{'juv_fel=0', 'priors_Few', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.149,0.939
compas,"{'male', 'priors_Few'} -> {'risk_low'}",0.384,0.938
compas,"{'priors_Few', 'n_recidive', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.147,0.938
compas,"{'juv_fel=0', 'n_recidive', 'priors_Few', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.145,0.937
compas,"{'male', 'juv_misd=0', 'juv_fel=0'} -> {'risk_low'}",0.672,0.937
compas,"{'male', 'juv_fel=0', 'priors_Few', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.231,0.936
compas,"{'male', 'Age (decade)_40.0'} -> {'risk_low'}",0.104,0.936
compas,"{'male', 'Age (decade)_40.0', 'juv_misd=0'} -> {'risk_low'}",0.103,0.936
compas,"{'male', 'Age (decade)_30.0', 'juv_misd=0'} -> {'risk_low'}",0.187,0.935
compas,"{'male', 'Age (decade)_30.0', 'juv_misd=0', 'juv_fel=0'} -> {'risk_low'}",0.179,0.935
compas,"{'male', 'juv_misd=0'} -> {'risk_low'}",0.696,0.935
compas,"{'male', 'priors_Few', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.24,0.934
compas,"{'male', 'Age (decade)_30.0', 'priors_Few'} -> {'risk_low'}",0.1,0.934
compas,"{'male', 'priors_Few', 'c_felony', 'juv_fel=0'} -> {'risk_low'}",0.246,0.934
compas,"{'Age (decade)_20.0', 'c_misdemeanor', 'juv_misd=0'} -> {'risk_low'}",0.113,0.933
compas,"{'male', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.255,0.933
compas,"{'juv_fel=0', 'Age (decade)_30.0', 'priors_Few', 'juv_misd=0'} -> {'risk_low'}",0.12,0.932
compas,"{'male', 'juv_fel=0'} -> {'risk_low'}",0.715,0.932
compas,"{'juv_fel=0', 'c_misdemeanor', 'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.112,0.932
compas,"{'male', 'c_felony', 'priors_No'} -> {'risk_low'}",0.111,0.932
compas,"{'male', 'juv_fel=0', 'priors_No', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.111,0.932
compas,"{'male', 'c_felony', 'priors_No', 'juv_misd=0'} -> {'risk_low'}",0.111,0.932
compas,"{'male', 'c_felony', 'priors_No', 'juv_fel=0'} -> {'risk_low'}",0.111,0.932
compas,{'male'} -> {'risk_low'},0.75,0.931
compas,"{'juv_fel=0', 'Age (decade)_30.0', 'priors_Few'} -> {'risk_low'}",0.123,0.93
compas,"{'male', 'Age (decade)_30.0'} -> {'risk_low'}",0.202,0.93
compas,"{'male', 'c_misdemeanor', 'recidive', 'juv_misd=0'} -> {'risk_low'}",0.108,0.93
compas,"{'male', 'juv_fel=0', 'Age (decade)_20.0', 'priors_Few', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.108,0.93
compas,"{'male', 'Age (decade)_20.0', 'priors_Few', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.114,0.93
compas,"{'male', 'priors_Few', 'c_felony', 'Age (decade)_20.0'} -> {'risk_low'}",0.128,0.929
compas,"{'Age (decade)_30.0', 'priors_Few', 'juv_misd=0'} -> {'risk_low'}",0.121,0.929
compas,"{'Age (decade)_20.0', 'priors_No', 'juv_misd=0'} -> {'risk_low'}",0.121,0.929
compas,"{'Age (decade)_20.0', 'priors_No', 'juv_fel=0'} -> {'risk_low'}",0.121,0.929
compas,"{'juv_fel=0', 'priors_No', 'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.121,0.929
compas,"{'Age (decade)_20.0', 'priors_No'} -> {'risk_low'}",0.121,0.929
compas,"{'male', 'juv_fel=0', 'Age (decade)_20.0', 'priors_Few', 'juv_misd=0'} -> {'risk_low'}",0.149,0.929
compas,"{'male', 'priors_Few', 'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.156,0.929
compas,"{'male', 'juv_fel=0', 'Age (decade)_20.0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.12,0.929
compas,"{'male', 'Age (decade)_30.0', 'juv_fel=0'} -> {'risk_low'}",0.19,0.928
compas,"{'Age (decade)_30.0', 'priors_Few'} -> {'risk_low'}",0.125,0.927
compas,"{'Age (decade)_30.0', 'juv_misd=0'} -> {'risk_low'}",0.241,0.927
compas,"{'male', 'juv_fel=0', 'recidive', 'c_misdemeanor', 'juv_misd=0'} -> {'risk_low'}",0.103,0.927
compas,"{'juv_fel=0', 'Age (decade)_30.0', 'juv_misd=0'} -> {'risk_low'}",0.233,0.927
compas,"{'male', 'Age (decade)_30.0', 'juv_fel=0', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.114,0.925
compas,"{'male', 'c_felony', 'juv_misd=0', 'juv_fel=0'} -> {'risk_low'}",0.434,0.925
compas,{'Age (decade)_30.0'} -> {'risk_low'},0.257,0.924
compas,"{'male', 'Age (decade)_30.0', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.119,0.924
compas,"{'male', 'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0'} -> {'risk_low'}",0.274,0.923
compas,"{'male', 'priors_Few', 'Age (decade)_20.0'} -> {'risk_low'}",0.175,0.923
compas,"{'male', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.453,0.923
compas,"{'juv_fel=0', 'Age (decade)_30.0'} -> {'risk_low'}",0.246,0.923
compas,"{'male', 'priors_Few', 'Age (decade)_20.0', 'juv_fel=0'} -> {'risk_low'}",0.166,0.922
compas,"{'Age (decade)_40.0', 'juv_fel=0'} -> {'risk_low'}",0.121,0.922
compas,"{'male', 'c_felony', 'juv_fel=0'} -> {'risk_low'}",0.465,0.922
compas,"{'male', 'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.286,0.921
compas,"{'Age (decade)_40.0', 'juv_misd=0', 'juv_fel=0'} -> {'risk_low'}",0.12,0.921
compas,"{'male', 'c_felony'} -> {'risk_low'}",0.491,0.921
compas,"{'juv_fel=0', 'priors_Few', 'juv_misd=0'} -> {'risk_low'}",0.428,0.921
compas,"{'priors_Few', 'juv_misd=0'} -> {'risk_low'}",0.438,0.92
compas,"{'recidive', 'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.13,0.919
compas,"{'juv_fel=0', 'juv_misd=0'} -> {'risk_low'}",0.83,0.919
compas,"{'male', 'recidive', 'c_misdemeanor'} -> {'risk_low'}",0.117,0.919
compas,"{'male', 'Age (decade)_20.0', 'juv_fel=0'} -> {'risk_low'}",0.306,0.919
compas,"{'male', 'Age (decade)_20.0'} -> {'risk_low'}",0.324,0.918
compas,{'juv_misd=0'} -> {'risk_low'},0.856,0.918
compas,"{'juv_fel=0', 'n_recidive', 'white', 'juv_misd=0'} -> {'risk_low'}",0.211,0.917
compas,{'priors_Few'} -> {'risk_low'},0.463,0.917
compas,"{'juv_fel=0', 'priors_Few'} -> {'risk_low'}",0.45,0.917
compas,"{'Age (decade)_20.0', 'c_misdemeanor'} -> {'risk_low'}",0.126,0.917
compas,{'Age (decade)_40.0'} -> {'risk_low'},0.125,0.917
compas,"{'juv_fel=0', 'c_misdemeanor', 'recidive', 'juv_misd=0'} -> {'risk_low'}",0.125,0.916
compas,"{'Age (decade)_40.0', 'juv_misd=0'} -> {'risk_low'}",0.124,0.916
compas,{'juv_fel=0'} -> {'risk_low'},0.879,0.916
compas,"{'male', 'Age (decade)_30.0', 'c_felony'} -> {'risk_low'}",0.13,0.916
compas,"{'Age (decade)_20.0', 'c_misdemeanor', 'juv_fel=0'} -> {'risk_low'}",0.123,0.915
compas,"{'n_recidive', 'juv_misd=0', 'white'} -> {'risk_low'}",0.211,0.915
compas,"{'male', 'c_misdemeanor', 'recidive', 'juv_fel=0'} -> {'risk_low'}",0.111,0.915
compas,"{'male', 'Age (decade)_30.0', 'c_felony', 'juv_fel=0'} -> {'risk_low'}",0.122,0.915
compas,"{'juv_fel=0', 'n_recidive', 'white'} -> {'risk_low'}",0.214,0.914
compas,"{'male', 'juv_fel=0', 'c_misdemeanor', 'white', 'juv_misd=0'} -> {'risk_low'}",0.108,0.913
compas,"{'juv_fel=0', 'priors_No', 'white'} -> {'risk_low'}",0.13,0.913
compas,"{'priors_No', 'juv_misd=0', 'white'} -> {'risk_low'}",0.13,0.913
compas,"{'priors_No', 'white'} -> {'risk_low'}",0.13,0.913
compas,"{'juv_fel=0', 'priors_No', 'white', 'juv_misd=0'} -> {'risk_low'}",0.13,0.913
compas,"{'n_recidive', 'white'} -> {'risk_low'}",0.214,0.912
compas,"{'male', 'juv_fel=0', 'recidive', 'priors_Few', 'juv_misd=0'} -> {'risk_low'}",0.169,0.912
compas,"{'male', 'recidive', 'priors_Few', 'juv_misd=0'} -> {'risk_low'}",0.177,0.911
compas,"{'male', 'c_misdemeanor', 'white', 'juv_misd=0'} -> {'risk_low'}",0.109,0.91
compas,"{'male', 'c_felony', 'Age (decade)_20.0', 'juv_fel=0'} -> {'risk_low'}",0.21,0.909
compas,"{'male', 'c_felony', 'Age (decade)_20.0'} -> {'risk_low'}",0.225,0.908
compas,"{'male', 'juv_fel=0', 'Age (decade)_20.0', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.188,0.908
compas,"{'recidive', 'c_misdemeanor'} -> {'risk_low'}",0.139,0.908
compas,"{'juv_fel=0', 'priors_Few', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.278,0.906
compas,"{'priors_Few', 'c_felony'} -> {'risk_low'}",0.304,0.906
compas,"{'male', 'c_felony', 'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.198,0.906
compas,"{'juv_fel=0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.292,0.906
compas,"{'priors_Few', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.287,0.906
compas,"{'male', 'Age (decade)_30.0', 'recidive'} -> {'risk_low'}",0.104,0.906
compas,"{'juv_fel=0', 'Age (decade)_30.0', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.145,0.905
compas,"{'Age (decade)_30.0', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.15,0.905
compas,"{'juv_fel=0', 'recidive', 'c_misdemeanor'} -> {'risk_low'}",0.134,0.905
compas,"{'male', 'recidive', 'priors_Few', 'juv_fel=0'} -> {'risk_low'}",0.183,0.904
compas,"{'juv_fel=0', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.526,0.903
compas,"{'male', 'recidive', 'priors_Few'} -> {'risk_low'}",0.192,0.903
compas,{'c_felony'} -> {'risk_low'},0.589,0.903
compas,"{'Age (decade)_20.0', 'juv_misd=0', 'juv_fel=0'} -> {'risk_low'}",0.337,0.903
compas,"{'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.547,0.903
compas,"{'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.561,0.902
compas,"{'Age (decade)_20.0', 'juv_misd=0'} -> {'risk_low'}",0.35,0.902
compas,"{'Age (decade)_20.0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.149,0.902
compas,"{'Age (decade)_20.0', 'priors_Few', 'juv_misd=0'} -> {'risk_low'}",0.189,0.902
compas,"{'Age (decade)_30.0', 'c_felony'} -> {'risk_low'}",0.163,0.901
compas,"{'male', 'juv_fel=0', 'priors_Few', 'recidive', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.113,0.9
compas,{'Age (decade)_20.0'} -> {'risk_low'},0.391,0.9
compas,"{'juv_fel=0', 'priors_Few', 'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.18,0.9
compas,"{'juv_fel=0', 'Age (decade)_30.0', 'c_felony'} -> {'risk_low'}",0.156,0.9
compas,"{'Age (decade)_20.0', 'juv_fel=0'} -> {'risk_low'}",0.372,0.899
compas,"{'male', 'c_misdemeanor', 'white', 'juv_fel=0'} -> {'risk_low'}",0.111,0.899
compas,"{'juv_fel=0', 'priors_Few', 'c_felony', 'Age (decade)_20.0'} -> {'risk_low'}",0.139,0.899
compas,"{'Age (decade)_20.0', 'priors_Few', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.134,0.899
compas,"{'n_recidive', 'c_felony', 'white', 'juv_misd=0'} -> {'risk_low'}",0.12,0.898
compas,"{'juv_fel=0', 'n_recidive', 'c_felony', 'white', 'juv_misd=0'} -> {'risk_low'}",0.12,0.898
compas,"{'male', 'priors_Few', 'recidive', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.12,0.898
compas,"{'Age (decade)_30.0', 'recidive', 'juv_misd=0'} -> {'risk_low'}",0.115,0.898
compas,"{'Age (decade)_20.0', 'priors_Few'} -> {'risk_low'}",0.21,0.898
compas,"{'male', 'juv_fel=0', 'priors_Few', 'recidive', 'c_felony'} -> {'risk_low'}",0.124,0.898
compas,"{'juv_fel=0', 'Age (decade)_30.0', 'recidive', 'juv_misd=0'} -> {'risk_low'}",0.109,0.897
compas,"{'juv_fel=0', 'Age (decade)_20.0', 'priors_Few', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.127,0.897
compas,"{'n_recidive', 'c_felony', 'white'} -> {'risk_low'}",0.122,0.896
compas,"{'juv_fel=0', 'n_recidive', 'c_felony', 'white'} -> {'risk_low'}",0.122,0.896
compas,"{'male', 'priors_Few', 'recidive', 'c_felony'} -> {'risk_low'}",0.131,0.896
compas,"{'Age (decade)_30.0', 'recidive'} -> {'risk_low'}",0.126,0.896
compas,"{'male', 'c_misdemeanor', 'white'} -> {'risk_low'}",0.112,0.896
compas,"{'Age (decade)_20.0', 'priors_Few', 'juv_fel=0'} -> {'risk_low'}",0.2,0.896
compas,"{'juv_fel=0', 'recidive', 'priors_Few', 'juv_misd=0'} -> {'risk_low'}",0.199,0.895
compas,"{'male', 'recidive', 'priors_Few', 'Age (decade)_20.0'} -> {'risk_low'}",0.106,0.895
compas,"{'recidive', 'priors_Few', 'juv_misd=0'} -> {'risk_low'}",0.208,0.895
compas,"{'male', 'priors_Many'} -> {'risk_low'}",0.17,0.894
compas,"{'male', 'juv_misd=0', 'priors_Many', 'juv_fel=0'} -> {'risk_low'}",0.123,0.894
compas,"{'juv_fel=0', 'Age (decade)_30.0', 'recidive'} -> {'risk_low'}",0.118,0.893
compas,"{'Age (decade)_20.0', 'recidive', 'priors_Few', 'juv_misd=0'} -> {'risk_low'}",0.108,0.893
compas,"{'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.266,0.893
compas,"{'male', 'juv_misd=0', 'priors_Many'} -> {'risk_low'}",0.139,0.892
compas,"{'juv_fel=0', 'c_misdemeanor', 'white', 'juv_misd=0'} -> {'risk_low'}",0.139,0.892
compas,"{'male', 'recidive', 'juv_misd=0', 'juv_fel=0'} -> {'risk_low'}",0.317,0.892
compas,"{'male', 'recidive', 'juv_misd=0'} -> {'risk_low'}",0.338,0.891
compas,"{'Age (decade)_20.0', 'c_felony', 'juv_fel=0'} -> {'risk_low'}",0.249,0.891
compas,"{'male', 'priors_Many', 'juv_fel=0'} -> {'risk_low'}",0.146,0.891
compas,"{'n_recidive', 'female'} -> {'risk_low'}",0.102,0.891
compas,"{'juv_fel=0', 'Age (decade)_20.0', 'recidive', 'priors_Few', 'juv_misd=0'} -> {'risk_low'}",0.102,0.891
compas,"{'juv_fel=0', 'n_recidive', 'female'} -> {'risk_low'}",0.101,0.89
compas,"{'c_misdemeanor', 'juv_misd=0', 'white'} -> {'risk_low'}",0.14,0.89
compas,"{'juv_fel=0', 'c_felony', 'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.225,0.889
compas,"{'male', 'recidive'} -> {'risk_low'}",0.376,0.889
compas,"{'male', 'c_felony', 'priors_Many'} -> {'risk_low'}",0.125,0.888
compas,"{'recidive', 'priors_Few'} -> {'risk_low'}",0.224,0.888
compas,"{'Age (decade)_20.0', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.237,0.888
compas,"{'juv_fel=0', 'recidive', 'priors_Few'} -> {'risk_low'}",0.215,0.888
compas,"{'male', 'c_felony', 'juv_misd=0', 'priors_Many'} -> {'risk_low'}",0.103,0.888
compas,"{'male', 'recidive', 'juv_fel=0'} -> {'risk_low'}",0.35,0.887
compas,"{'male', 'juv_fel=0', 'Age (decade)_20.0', 'recidive', 'juv_misd=0'} -> {'risk_low'}",0.152,0.886
compas,"{'male', 'c_felony', 'priors_Many', 'juv_fel=0'} -> {'risk_low'}",0.109,0.885
compas,"{'male', 'recidive', 'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.162,0.884
compas,"{'Age (decade)_20.0', 'recidive', 'priors_Few'} -> {'risk_low'}",0.124,0.884
compas,"{'n_recidive', 'priors_Few', 'white'} -> {'risk_low'}",0.102,0.883
compas,"{'juv_fel=0', 'n_recidive', 'priors_Few', 'white'} -> {'risk_low'}",0.102,0.883
compas,"{'male', 'recidive', 'Age (decade)_20.0'} -> {'risk_low'}",0.19,0.882
compas,"{'n_recidive', 'priors_Few', 'white', 'juv_misd=0'} -> {'risk_low'}",0.101,0.882
compas,"{'juv_fel=0', 'n_recidive', 'priors_Few', 'white', 'juv_misd=0'} -> {'risk_low'}",0.101,0.882
compas,"{'juv_fel=0', 'recidive', 'priors_Few', 'Age (decade)_20.0'} -> {'risk_low'}",0.117,0.881
compas,"{'male', 'recidive', 'Age (decade)_20.0', 'juv_fel=0'} -> {'risk_low'}",0.177,0.881
compas,"{'juv_fel=0', 'c_misdemeanor', 'white'} -> {'risk_low'}",0.141,0.876
compas,"{'male', 'juv_fel=0', 'recidive', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.214,0.876
compas,"{'male', 'recidive', 'c_felony'} -> {'risk_low'}",0.26,0.876
compas,"{'male', 'recidive', 'priors_Many'} -> {'risk_low'}",0.118,0.876
compas,"{'recidive', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.152,0.875
compas,"{'male', 'recidive', 'c_felony', 'juv_fel=0'} -> {'risk_low'}",0.239,0.875
compas,"{'recidive', 'juv_misd=0'} -> {'risk_low'}",0.398,0.875
compas,"{'priors_Few', 'recidive', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.14,0.875
compas,"{'juv_fel=0', 'priors_Few', 'recidive', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.132,0.875
compas,"{'male', 'recidive', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.23,0.874
compas,{'recidive'} -> {'risk_low'},0.441,0.874
compas,"{'juv_fel=0', 'priors_Few', 'recidive', 'c_felony'} -> {'risk_low'}",0.143,0.874
compas,"{'juv_fel=0', 'recidive', 'juv_misd=0'} -> {'risk_low'}",0.376,0.874
compas,"{'c_misdemeanor', 'white'} -> {'risk_low'}",0.143,0.874
compas,"{'juv_fel=0', 'recidive'} -> {'risk_low'}",0.413,0.872
compas,"{'juv_fel=0', 'recidive', 'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.18,0.872
compas,"{'Age (decade)_20.0', 'recidive', 'juv_misd=0'} -> {'risk_low'}",0.191,0.871
compas,"{'Age (decade)_20.0', 'recidive'} -> {'risk_low'}",0.222,0.87
compas,"{'male', 'recidive', 'priors_Many', 'juv_fel=0'} -> {'risk_low'}",0.101,0.869
compas,"{'male', 'recidive', 'c_felony', 'Age (decade)_20.0'} -> {'risk_low'}",0.137,0.869
compas,"{'Age (decade)_20.0', 'recidive', 'juv_fel=0'} -> {'risk_low'}",0.208,0.868
compas,"{'male', 'juv_fel=0', 'Age (decade)_20.0', 'recidive', 'c_felony'} -> {'risk_low'}",0.125,0.868
compas,"{'male', 'juv_fel=0', 'priors_Few', 'white', 'juv_misd=0'} -> {'risk_low'}",0.139,0.868
compas,{'priors_Many'} -> {'risk_low'},0.189,0.864
compas,"{'male', 'juv_fel=0', 'Age (decade)_20.0', 'recidive', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.106,0.863
compas,"{'male', 'priors_Few', 'white', 'juv_misd=0'} -> {'risk_low'}",0.14,0.863
compas,"{'male', 'Age (decade)_20.0', 'recidive', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.115,0.862
compas,"{'c_felony', 'priors_Many'} -> {'risk_low'}",0.141,0.861
compas,"{'recidive', 'c_felony'} -> {'risk_low'}",0.301,0.859
compas,"{'juv_fel=0', 'recidive', 'c_felony'} -> {'risk_low'}",0.279,0.857
compas,"{'juv_fel=0', 'priors_Many'} -> {'risk_low'}",0.165,0.857
compas,"{'juv_misd=0', 'priors_Many'} -> {'risk_low'}",0.155,0.856
compas,"{'male', 'priors_Few', 'white', 'juv_fel=0'} -> {'risk_low'}",0.144,0.855
compas,"{'Age (decade)_20.0', 'recidive', 'c_felony'} -> {'risk_low'}",0.157,0.855
compas,"{'recidive', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.268,0.855
compas,"{'juv_fel=0', 'recidive', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.251,0.855
compas,"{'juv_fel=0', 'c_felony', 'priors_Many'} -> {'risk_low'}",0.124,0.854
compas,"{'juv_fel=0', 'juv_misd=0', 'priors_Many'} -> {'risk_low'}",0.139,0.853
compas,{'female'} -> {'risk_low'},0.166,0.853
compas,"{'juv_misd=0', 'female'} -> {'risk_low'}",0.16,0.853
compas,"{'juv_fel=0', 'recidive', 'c_felony', 'Age (decade)_20.0'} -> {'risk_low'}",0.144,0.853
compas,"{'c_felony', 'juv_misd=0', 'priors_Many'} -> {'risk_low'}",0.115,0.852
compas,"{'juv_fel=0', 'juv_misd=0', 'female'} -> {'risk_low'}",0.158,0.851
compas,"{'juv_fel=0', 'female'} -> {'risk_low'}",0.164,0.851
compas,"{'male', 'priors_Few', 'white'} -> {'risk_low'}",0.145,0.851
compas,"{'male', 'white', 'juv_misd=0', 'juv_fel=0'} -> {'risk_low'}",0.259,0.851
compas,"{'juv_fel=0', 'c_felony', 'juv_misd=0', 'priors_Many'} -> {'risk_low'}",0.104,0.85
compas,"{'Age (decade)_20.0', 'recidive', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.133,0.845
compas,"{'juv_fel=0', 'Age (decade)_20.0', 'recidive', 'c_felony', 'juv_misd=0'} -> {'risk_low'}",0.124,0.845
compas,"{'recidive', 'priors_Many'} -> {'risk_low'}",0.131,0.843
compas,"{'male', 'juv_misd=0', 'white'} -> {'risk_low'}",0.261,0.843
compas,"{'recidive', 'c_felony', 'priors_Many'} -> {'risk_low'}",0.101,0.842
compas,"{'male', 'white', 'juv_fel=0'} -> {'risk_low'}",0.265,0.836
compas,"{'juv_fel=0', 'recidive', 'priors_Many'} -> {'risk_low'}",0.113,0.833
compas,"{'recidive', 'juv_misd=0', 'priors_Many'} -> {'risk_low'}",0.105,0.829
compas,"{'male', 'white'} -> {'risk_low'}",0.267,0.829
compas,"{'juv_fel=0', 'priors_Few', 'white', 'juv_misd=0'} -> {'risk_low'}",0.166,0.819
compas,"{'priors_Few', 'juv_misd=0', 'white'} -> {'risk_low'}",0.167,0.815
compas,"{'juv_fel=0', 'juv_misd=0', 'white'} -> {'risk_low'}",0.32,0.814
compas,"{'male', 'juv_fel=0', 'c_felony', 'white', 'juv_misd=0'} -> {'risk_low'}",0.151,0.81
compas,"{'juv_fel=0', 'priors_Few', 'white'} -> {'risk_low'}",0.172,0.809
compas,"{'juv_misd=0', 'white'} -> {'risk_low'}",0.322,0.808
compas,"{'priors_Few', 'white'} -> {'risk_low'}",0.173,0.806
compas,"{'juv_fel=0', 'white'} -> {'risk_low'}",0.328,0.802
