Dataset,Rule,support,confidence
compas,"{'Age (decade)_20.0', 'n_white'} -> {'risk_low'}",0.206,0.677
compas,"{'c_felony', 'n_white'} -> {'risk_low'}",0.286,0.677
compas,"{'Age (decade)_20.0', 'juv_fel=0'} -> {'risk_low'}",0.276,0.676
compas,"{'Age (decade)_30.0', 'n_white', 'juv_fel=0'} -> {'risk_low'}",0.103,0.676
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'male'} -> {'risk_low'}",0.223,0.676
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_low'}",0.104,0.675
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_low'}",0.128,0.674
compas,"{'juv_fel=0', 'male', 'priors_Few', 'c_felony', 'n_white'} -> {'risk_low'}",0.107,0.673
compas,"{'juv_misd=0', 'juv_fel=0', 'recidive', 'white'} -> {'risk_low'}",0.105,0.672
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.141,0.671
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'n_white', 'male'} -> {'risk_low'}",0.16,0.67
compas,"{'priors_Few', 'c_felony', 'n_white', 'male'} -> {'risk_low'}",0.115,0.67
compas,"{'juv_fel=0', 'c_felony', 'n_white', 'male'} -> {'risk_low'}",0.225,0.669
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.17,0.668
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'priors_Few'} -> {'risk_low'}",0.105,0.668
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'priors_Few'} -> {'risk_low'}",0.13,0.668
compas,{'Age (decade)_20.0'} -> {'risk_low'},0.287,0.667
compas,"{'c_felony', 'n_white', 'male'} -> {'risk_low'}",0.243,0.665
compas,"{'juv_misd=0', 'male', 'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_low'}",0.108,0.664
compas,"{'Age (decade)_20.0', 'male'} -> {'risk_low'}",0.232,0.664
compas,"{'Age (decade)_30.0', 'n_white'} -> {'risk_low'}",0.109,0.663
compas,"{'juv_misd=0', 'juv_fel=0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.144,0.662
compas,"{'juv_misd=0', 'white', 'recidive'} -> {'risk_low'}",0.105,0.661
compas,"{'Age (decade)_20.0', 'n_white', 'male'} -> {'risk_low'}",0.169,0.66
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'c_felony', 'male'} -> {'risk_low'}",0.146,0.659
compas,"{'juv_misd=0', 'c_felony', 'Age (decade)_20.0'} -> {'risk_low'}",0.176,0.659
compas,"{'juv_fel=0', 'white', 'recidive'} -> {'risk_low'}",0.106,0.658
compas,"{'juv_misd=0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.149,0.656
compas,"{'juv_misd=0', 'priors_Few', 'Age (decade)_20.0'} -> {'risk_low'}",0.133,0.654
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.132,0.654
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'priors_Few', 'male'} -> {'risk_low'}",0.108,0.65
compas,"{'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_low'}",0.142,0.647
compas,"{'white', 'recidive'} -> {'risk_low'}",0.106,0.647
compas,"{'juv_fel=0', 'male', 'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_low'}",0.113,0.644
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.18,0.642
compas,"{'juv_misd=0', 'juv_fel=0', 'recidive'} -> {'risk_low'}",0.276,0.642
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.114,0.641
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_felony', 'male'} -> {'risk_low'}",0.151,0.641
compas,"{'priors_Few', 'juv_fel=0', 'recidive'} -> {'risk_low'}",0.15,0.639
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'recidive'} -> {'risk_low'}",0.233,0.636
compas,"{'Age (decade)_20.0', 'c_felony', 'n_white', 'male'} -> {'risk_low'}",0.121,0.635
compas,"{'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.19,0.634
compas,"{'priors_Few', 'recidive'} -> {'risk_low'}",0.157,0.634
compas,"{'juv_misd=0', 'recidive'} -> {'risk_low'}",0.287,0.633
compas,"{'juv_misd=0', 'priors_Few', 'male', 'recidive'} -> {'risk_low'}",0.119,0.633
compas,"{'Age (decade)_20.0', 'priors_Few', 'juv_fel=0'} -> {'risk_low'}",0.136,0.632
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'priors_Few', 'male'} -> {'risk_low'}",0.111,0.63
compas,"{'Age (decade)_20.0', 'c_felony', 'male'} -> {'risk_low'}",0.159,0.63
compas,"{'juv_misd=0', 'male', 'recidive'} -> {'risk_low'}",0.244,0.628
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'n_white', 'recidive'} -> {'risk_low'}",0.1,0.625
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white', 'recidive'} -> {'risk_low'}",0.171,0.625
compas,"{'Age (decade)_20.0', 'priors_Few'} -> {'risk_low'}",0.143,0.624
compas,"{'Age (decade)_20.0', 'priors_Few', 'n_white'} -> {'risk_low'}",0.101,0.622
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'recidive'} -> {'risk_low'}",0.13,0.622
compas,"{'juv_fel=0', 'recidive'} -> {'risk_low'}",0.291,0.62
compas,"{'juv_fel=0', 'priors_Few', 'male', 'recidive'} -> {'risk_low'}",0.12,0.618
compas,"{'juv_misd=0', 'n_white', 'recidive'} -> {'risk_low'}",0.183,0.618
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'recidive'} -> {'risk_low'}",0.111,0.618
compas,"{'Age (decade)_20.0', 'priors_Few', 'male'} -> {'risk_low'}",0.117,0.618
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'n_white', 'recidive'} -> {'risk_low'}",0.15,0.614
compas,"{'juv_fel=0', 'male', 'recidive'} -> {'risk_low'}",0.247,0.614
compas,{'recidive'} -> {'risk_low'},0.307,0.612
compas,"{'priors_Few', 'male', 'recidive'} -> {'risk_low'}",0.126,0.612
compas,"{'juv_misd=0', 'n_white', 'male', 'recidive'} -> {'risk_low'}",0.161,0.61
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'recidive'} -> {'risk_low'}",0.134,0.609
compas,"{'male', 'recidive'} -> {'risk_low'}",0.262,0.605
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'male', 'recidive'} -> {'risk_low'}",0.115,0.604
compas,"{'Age (decade)_20.0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.104,0.604
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'n_white', 'recidive'} -> {'risk_low'}",0.106,0.604
compas,"{'juv_fel=0', 'n_white', 'recidive'} -> {'risk_low'}",0.185,0.6
compas,"{'n_white', 'recidive'} -> {'risk_low'}",0.201,0.595
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'recidive'} -> {'risk_low'}",0.177,0.593
compas,"{'Age (decade)_20.0', 'n_white', 'recidive'} -> {'risk_low'}",0.113,0.593
compas,"{'juv_fel=0', 'n_white', 'male', 'recidive'} -> {'risk_low'}",0.163,0.591
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'recidive'} -> {'risk_low'}",0.141,0.591
compas,"{'priors_Few', 'c_felony', 'recidive'} -> {'risk_low'}",0.104,0.59
compas,"{'juv_misd=0', 'c_felony', 'recidive'} -> {'risk_low'}",0.186,0.587
compas,"{'n_white', 'male', 'recidive'} -> {'risk_low'}",0.178,0.586
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_felony', 'recidive'} -> {'risk_low'}",0.152,0.586
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'male', 'recidive'} -> {'risk_low'}",0.121,0.585
compas,"{'juv_misd=0', 'c_felony', 'male', 'recidive'} -> {'risk_low'}",0.162,0.582
compas,"{'juv_fel=0', 'juv_misd=0', 'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.114,0.58
compas,"{'Age (decade)_20.0', 'recidive'} -> {'risk_low'}",0.148,0.58
compas,"{'juv_misd=0', 'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.124,0.579
compas,"{'male', 'juv_misd=0', 'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.111,0.576
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.101,0.574
compas,"{'juv_fel=0', 'c_felony', 'recidive'} -> {'risk_low'}",0.186,0.572
compas,"{'Age (decade)_20.0', 'male', 'recidive'} -> {'risk_low'}",0.127,0.572
compas,"{'c_felony', 'recidive'} -> {'risk_low'}",0.201,0.568
compas,"{'juv_fel=0', 'c_felony', 'male', 'recidive'} -> {'risk_low'}",0.162,0.564
compas,"{'c_felony', 'male', 'recidive'} -> {'risk_low'}",0.176,0.562
compas,"{'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.138,0.56
compas,"{'juv_fel=0', 'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.124,0.56
compas,"{'c_felony', 'n_white', 'male', 'recidive'} -> {'risk_low'}",0.125,0.557
compas,"{'juv_fel=0', 'male', 'c_felony', 'n_white', 'recidive'} -> {'risk_low'}",0.111,0.554
compas,"{'Age (decade)_20.0', 'c_felony', 'recidive'} -> {'risk_low'}",0.101,0.541
compas,{'priors_Many'} -> {'risk_high'},0.111,0.51
compas,{'priors_Many'} -> {'risk_low'},0.106,0.49
compas,"{'c_felony', 'n_white', 'recidive'} -> {'risk_high'}",0.108,0.44
compas,"{'c_felony', 'male', 'recidive'} -> {'risk_high'}",0.137,0.438
compas,"{'juv_fel=0', 'c_felony', 'male', 'recidive'} -> {'risk_high'}",0.125,0.436
compas,"{'c_felony', 'recidive'} -> {'risk_high'}",0.153,0.432
compas,"{'juv_fel=0', 'c_felony', 'recidive'} -> {'risk_high'}",0.139,0.428
compas,"{'Age (decade)_20.0', 'recidive'} -> {'risk_high'}",0.107,0.42
compas,"{'juv_misd=0', 'c_felony', 'male', 'recidive'} -> {'risk_high'}",0.116,0.418
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_felony', 'recidive'} -> {'risk_high'}",0.107,0.414
compas,"{'n_white', 'male', 'recidive'} -> {'risk_high'}",0.126,0.414
compas,"{'juv_misd=0', 'c_felony', 'recidive'} -> {'risk_high'}",0.131,0.413
compas,"{'juv_fel=0', 'n_white', 'male', 'recidive'} -> {'risk_high'}",0.113,0.409
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'recidive'} -> {'risk_high'}",0.121,0.407
compas,"{'n_white', 'recidive'} -> {'risk_high'}",0.137,0.405
compas,"{'juv_fel=0', 'n_white', 'recidive'} -> {'risk_high'}",0.123,0.4
compas,"{'male', 'recidive'} -> {'risk_high'}",0.171,0.395
compas,"{'juv_misd=0', 'n_white', 'male', 'recidive'} -> {'risk_high'}",0.103,0.39
compas,{'recidive'} -> {'risk_high'},0.195,0.388
compas,"{'juv_fel=0', 'male', 'recidive'} -> {'risk_high'}",0.156,0.386
compas,"{'juv_misd=0', 'n_white', 'recidive'} -> {'risk_high'}",0.113,0.382
compas,"{'juv_fel=0', 'recidive'} -> {'risk_high'}",0.178,0.38
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white', 'recidive'} -> {'risk_high'}",0.103,0.375
compas,"{'juv_misd=0', 'male', 'recidive'} -> {'risk_high'}",0.145,0.372
compas,"{'juv_misd=0', 'recidive'} -> {'risk_high'}",0.166,0.367
compas,"{'Age (decade)_20.0', 'c_felony'} -> {'risk_high'}",0.109,0.366
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'recidive'} -> {'risk_high'}",0.133,0.364
compas,"{'juv_misd=0', 'juv_fel=0', 'recidive'} -> {'risk_high'}",0.154,0.358
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_felony'} -> {'risk_high'}",0.1,0.358
compas,"{'Age (decade)_20.0', 'male'} -> {'risk_high'}",0.118,0.336
compas,"{'c_felony', 'n_white', 'male'} -> {'risk_high'}",0.122,0.335
compas,{'Age (decade)_20.0'} -> {'risk_high'},0.143,0.333
compas,"{'juv_fel=0', 'c_felony', 'n_white', 'male'} -> {'risk_high'}",0.111,0.331
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'male'} -> {'risk_high'}",0.107,0.324
compas,"{'Age (decade)_20.0', 'juv_fel=0'} -> {'risk_high'}",0.132,0.324
compas,"{'c_felony', 'n_white'} -> {'risk_high'}",0.137,0.323
compas,"{'c_felony', 'male'} -> {'risk_high'}",0.177,0.318
compas,"{'juv_fel=0', 'c_felony', 'n_white'} -> {'risk_high'}",0.124,0.317
compas,"{'n_white', 'male'} -> {'risk_high'}",0.16,0.314
compas,"{'juv_misd=0', 'c_felony', 'n_white', 'male'} -> {'risk_high'}",0.102,0.311
compas,"{'juv_fel=0', 'c_felony', 'male'} -> {'risk_high'}",0.162,0.31
compas,{'c_felony'} -> {'risk_high'},0.203,0.306
compas,"{'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_high'}",0.118,0.306
compas,"{'juv_fel=0', 'n_white', 'male'} -> {'risk_high'}",0.145,0.305
compas,"{'juv_misd=0', 'c_felony', 'n_white'} -> {'risk_high'}",0.115,0.3
compas,"{'juv_fel=0', 'c_felony'} -> {'risk_high'}",0.187,0.298
compas,{'n_white'} -> {'risk_high'},0.18,0.297
compas,"{'juv_misd=0', 'c_felony', 'male'} -> {'risk_high'}",0.152,0.296
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0'} -> {'risk_high'}",0.11,0.296
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'n_white'} -> {'risk_high'}",0.107,0.295
compas,"{'juv_misd=0', 'n_white', 'male'} -> {'risk_high'}",0.134,0.29
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'male'} -> {'risk_high'}",0.142,0.289
compas,"{'juv_fel=0', 'n_white'} -> {'risk_high'}",0.164,0.288
compas,"{'juv_misd=0', 'c_felony'} -> {'risk_high'}",0.177,0.287
compas,{'male'} -> {'risk_high'},0.231,0.285
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white', 'male'} -> {'risk_high'}",0.124,0.283
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony'} -> {'risk_high'}",0.166,0.279
compas,"{'juv_fel=0', 'male'} -> {'risk_high'}",0.212,0.275
compas,"{'juv_misd=0', 'n_white'} -> {'risk_high'}",0.151,0.274
compas,"{'priors_Few', 'male'} -> {'risk_high'}",0.108,0.268
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white'} -> {'risk_high'}",0.14,0.266
compas,"{'juv_misd=0', 'male'} -> {'risk_high'}",0.201,0.265
compas,{'juv_fel=0'} -> {'risk_high'},0.254,0.265
compas,"{'juv_fel=0', 'priors_Few', 'male'} -> {'risk_high'}",0.101,0.26
compas,"{'juv_misd=0', 'juv_fel=0', 'male'} -> {'risk_high'}",0.186,0.256
compas,{'juv_misd=0'} -> {'risk_high'},0.24,0.255
compas,{'priors_Few'} -> {'risk_high'},0.128,0.254
compas,"{'priors_Few', 'juv_fel=0'} -> {'risk_high'}",0.12,0.248
compas,"{'juv_misd=0', 'juv_fel=0'} -> {'risk_high'}",0.224,0.247
compas,"{'juv_misd=0', 'priors_Few'} -> {'risk_high'}",0.111,0.235
compas,"{'juv_misd=0', 'priors_Few', 'juv_fel=0'} -> {'risk_high'}",0.105,0.227
